id,Route5,distance,angle,Z_1
,Run5,60,139.118189704014,166.294006347656
,Run5,61,139.118189704014,166.327011108398
,Run5,62,139.118189704014,166.357009887695
,Run5,63,139.118189704014,166.371002197266
,Run5,64,139.118189704014,166.395004272461
,Run5,65,139.118189704014,166.394012451172
,Run5,66,139.118189704014,166.417007446289
,Run5,67,139.118189704014,166.439010620117
,Run5,68,139.118189704014,166.435012817383
,Run5,69,139.118189704014,166.467010498047
,Run5,70,139.118189704014,166.476013183594
,Run5,71,139.118189704014,166.503005981445
,Run5,72,139.118189704014,166.503005981445
,Run5,73,139.118189704014,166.546005249023
,Run5,74,139.118189704014,166.567001342773
,Run5,75,139.118189704014,166.602005004883
,Run5,76,139.118189704014,166.606002807617
,Run5,77,139.118189704014,166.637008666992
,Run5,78,139.118189704014,166.662002563477
,Run5,79,139.118189704014,166.706008911133
,Run5,80,139.118189704014,166.684005737305
,Run5,81,139.118189704014,166.725006103516
,Run5,82,139.118189704014,166.753005981445
,Run5,83,139.118189704014,166.731002807617
,Run5,84,139.118189704014,166.760009765625
,Run5,85,139.118189704014,166.760009765625
,Run5,86,139.118189704014,166.774002075195
,Run5,87,139.118189704014,166.796005249023
,Run5,88,139.118189704014,166.827011108398
,Run5,89,139.118189704014,166.827011108398
,Run5,90,139.118189704014,166.853012084961
,Run5,91,139.118189704014,166.880004882812
,Run5,92,139.118189704014,166.894012451172
,Run5,93,139.118189704014,166.898010253906
,Run5,94,139.118189704014,166.938003540039
,Run5,95,139.118189704014,166.957000732422
,Run5,96,139.118189704014,166.981002807617
,Run5,97,139.118189704014,166.97900390625
,Run5,98,139.118189704014,166.996002197266
,Run5,99,139.118189704014,167.030014038086
,Run5,100,139.118189704014,167.056015014648
,Run5,101,139.118189704014,167.056015014648
,Run5,102,139.118189704014,167.088012695312
,Run5,103,139.118189704014,167.106002807617
,Run5,104,139.118189704014,167.126007080078
,Run5,105,139.118189704014,167.134002685547
,Run5,106,139.118189704014,167.170013427734
,Run5,107,139.118189704014,167.185012817383
,Run5,108,139.118189704014,167.209014892578
,Run5,109,139.118189704014,167.221008300781
,Run5,110,139.118189704014,167.242004394531
,Run5,111,139.118189704014,167.263000488281
,Run5,112,139.118189704014,167.288009643555
,Run5,113,139.118189704014,167.288009643555
,Run5,114,139.118189704014,167.324005126953
,Run5,115,139.118189704014,167.347015380859
,Run5,116,139.118189704014,167.377014160156
,Run5,117,139.118189704014,167.369003295898
,Run5,118,139.118189704014,167.405014038086
,Run5,119,139.118189704014,167.432006835938
,Run5,120,139.118189704014,167.47900390625
,Run5,121,139.118189704014,167.47900390625
,Run5,122,139.118189704014,167.483001708984
,Run5,123,139.118189704014,167.522003173828
,Run5,124,139.118189704014,167.579010009766
,Run5,125,139.118189704014,167.537002563477
,Run5,126,139.118189704014,167.549011230469
,Run5,127,139.118189704014,167.418014526367
,Run5,128,139.118189704014,167.547012329102
,Run5,129,139.118189704014,167.629013061523
,Run5,130,139.118189704014,167.629013061523
,Run5,131,139.118189704014,167.699005126953
,Run5,132,139.118189704014,167.719009399414
,Run5,133,139.118189704014,167.761001586914
,Run5,134,139.118189704014,167.752014160156
,Run5,135,139.118189704014,167.767013549805
,Run5,136,139.118189704014,167.774002075195
,Run5,137,139.118189704014,167.790008544922
,Run5,138,139.118189704014,167.811004638672
,Run5,139,139.118189704014,167.802001953125
,Run5,140,139.118189704014,167.847015380859
,Run5,141,139.118189704014,167.869003295898
,Run5,142,139.118189704014,167.869003295898
,Run5,143,139.118189704014,167.881011962891
,Run5,144,139.118189704014,167.978012084961
,Run5,145,139.118189704014,168.058013916016
,Run5,146,139.118189704014,167.996002197266
,Run5,147,139.118189704014,168.108001708984
,Run5,148,139.118189704014,168.121002197266
,Run5,149,139.118189704014,168.174011230469
,Run5,150,139.118189704014,168.174011230469
,Run5,151,139.118189704014,168.227005004883
,Run5,152,139.118189704014,168.209014892578
,Run5,153,139.118189704014,168.463012695312
,Run5,154,139.118189704014,168.265014648438
,Run5,155,139.118189704014,168.285003662109
,Run5,156,139.118189704014,168.488006591797
,Run5,157,139.118189704014,168.482009887695
,Run5,158,139.118189704014,168.300003051758
,Run5,159,139.118189704014,168.525009155273
,Run5,160,139.118189704014,168.545013427734
,Run5,161,139.118189704014,168.650009155273
,Run5,162,139.118189704014,168.650009155273
,Run5,163,139.118189704014,168.608001708984
,Run5,164,139.118189704014,168.738006591797
,Run5,165,139.118189704014,168.785003662109
,Run5,166,139.118189704014,168.820007324219
,Run5,167,139.118189704014,168.775009155273
,Run5,168,139.118189704014,168.921005249023
,Run5,169,139.118189704014,168.892013549805
,Run5,170,139.118189704014,168.876007080078
,Run5,171,139.118189704014,168.876007080078
,Run5,172,139.118189704014,168.859008789062
,Run5,173,139.118189704014,168.869003295898
,Run5,174,139.118189704014,168.856002807617
,Run5,175,139.118189704014,168.828002929688
,Run5,176,139.118189704014,168.868011474609
,Run5,177,139.118189704014,168.884002685547
,Run5,178,139.118189704014,168.844009399414
,Run5,179,139.118189704014,168.844009399414
,Run5,180,139.118189704014,168.903015136719
,Run5,181,139.118189704014,168.945007324219
,Run5,182,139.118189704014,168.932006835938
,Run5,183,139.118189704014,168.925003051758
,Run5,184,139.118189704014,168.991012573242
,Run5,185,139.118189704014,168.956008911133
,Run5,186,139.118189704014,168.996002197266
,Run5,187,139.118189704014,169.036010742188
,Run5,188,139.118189704014,169.013000488281
,Run5,189,139.118189704014,169.081008911133
,Run5,190,139.118189704014,169.125015258789
,Run5,191,139.118189704014,169.125015258789
,Run5,192,139.118189704014,169.153015136719
,Run5,193,139.118189704014,169.195007324219
,Run5,194,139.118189704014,169.190002441406
,Run5,195,139.118189704014,169.214004516602
,Run5,196,139.118189704014,169.243011474609
,Run5,197,139.118189704014,169.278015136719
,Run5,198,139.118189704014,169.254013061523
,Run5,199,139.118189704014,169.254013061523
,Run5,200,139.118189704014,169.269012451172
,Run5,201,139.118189704014,169.247009277344
,Run5,202,139.118189704014,169.289001464844
,Run5,203,139.118189704014,169.2080078125
,Run5,204,139.118189704014,169.245010375977
,Run5,205,139.118189704014,169.269012451172
,Run5,206,139.118189704014,169.287002563477
,Run5,207,139.118189704014,169.309005737305
,Run5,208,139.118189704014,169.309005737305
,Run5,209,139.118189704014,169.324005126953
,Run5,210,139.118189704014,169.32600402832
,Run5,211,139.118189704014,169.299011230469
,Run5,212,139.118189704014,169.301010131836
,Run5,213,139.118189704014,169.348007202148
,Run5,214,139.118189704014,169.38200378418
,Run5,215,139.118189704014,169.396011352539
,Run5,216,139.118189704014,169.377014160156
,Run5,217,139.118189704014,169.336013793945
,Run5,218,139.118189704014,169.405014038086
,Run5,219,139.118189704014,169.448013305664
,Run5,220,139.118189704014,169.448013305664
,Run5,221,139.118189704014,169.483001708984
,Run5,222,139.118189704014,169.506011962891
,Run5,223,139.118189704014,169.601013183594
,Run5,224,139.118189704014,169.513000488281
,Run5,225,139.118189704014,169.510009765625
,Run5,226,139.118189704014,169.520004272461
,Run5,227,139.118189704014,169.53401184082
,Run5,228,139.118189704014,169.53401184082
,Run5,229,139.118189704014,169.482009887695
,Run5,230,139.118189704014,169.578002929688
,Run5,231,139.118189704014,169.579010009766
,Run5,232,139.118189704014,169.609008789062
,Run5,233,139.118189704014,169.625015258789
,Run5,234,139.118189704014,169.630004882812
,Run5,235,139.118189704014,169.702011108398
,Run5,236,139.118189704014,169.747009277344
,Run5,237,139.118189704014,169.656005859375
,Run5,238,139.118189704014,169.705001831055
,Run5,239,139.118189704014,169.689010620117
,Run5,240,139.118189704014,169.689010620117
,Run5,241,139.118189704014,169.673004150391
,Run5,242,139.118189704014,169.646011352539
,Run5,243,139.118189704014,169.609008789062
,Run5,244,139.118189704014,169.770004272461
,Run5,245,139.118189704014,169.727005004883
,Run5,246,139.118189704014,169.756011962891
,Run5,247,139.118189704014,169.753005981445
,Run5,248,139.118189704014,169.849014282227
,Run5,249,139.118189704014,169.849014282227
,Run5,250,139.118189704014,169.799011230469
,Run5,251,139.118189704014,169.811004638672
,Run5,252,139.118189704014,169.800003051758
,Run5,253,139.118189704014,169.795013427734
,Run5,254,139.118189704014,169.763000488281
,Run5,255,139.118189704014,169.857009887695
,Run5,256,139.118189704014,169.976013183594
,Run5,257,139.118189704014,169.976013183594
,Run5,258,139.118189704014,170.008010864258
,Run5,259,139.118189704014,170.089004516602
,Run5,260,139.118189704014,169.973007202148
,Run5,261,139.118189704014,170.177001953125
,Run5,262,139.118189704014,170.154006958008
,Run5,263,139.118189704014,170.080001831055
,Run5,264,139.118189704014,170.002014160156
,Run5,265,139.118189704014,170.124008178711
,Run5,266,139.118189704014,170.063003540039
,Run5,267,139.118189704014,170.064010620117
,Run5,268,139.118189704014,170.113006591797
,Run5,269,139.118189704014,170.113006591797
,Run5,270,139.118189704014,170.295013427734
,Run5,271,139.118189704014,170.272003173828
,Run5,272,139.118189704014,170.256011962891
,Run5,273,139.118189704014,170.372009277344
,Run5,274,139.118189704014,170.386001586914
,Run5,275,139.118189704014,170.399002075195
,Run5,276,139.118189704014,170.600006103516
,Run5,277,139.118189704014,170.640014648438
,Run5,278,139.118189704014,170.448013305664
,Run5,279,139.118189704014,170.900009155273
,Run5,280,139.118189704014,170.993011474609
,Run5,281,139.118189704014,170.993011474609
,Run5,282,139.118189704014,171.085006713867
,Run5,283,139.118189704014,171.161010742188
,Run5,284,139.118189704014,171.38801574707
,Run5,285,139.118189704014,171.466003417969
,Run5,286,139.118189704014,171.522003173828
,Run5,287,139.118189704014,171.602005004883
,Run5,288,139.118189704014,171.738006591797
,Run5,289,139.118189704014,171.743011474609
,Run5,290,139.118189704014,171.800003051758
,Run5,291,139.118189704014,171.839004516602
,Run5,292,139.118189704014,171.735000610352
,Run5,293,139.118189704014,171.636001586914
,Run5,294,139.118189704014,171.665008544922
,Run5,295,139.118189704014,171.721008300781
,Run5,296,139.118189704014,171.756011962891
,Run5,297,139.118189704014,171.658004760742
,Run5,298,139.118189704014,171.658004760742
,Run5,299,139.118189704014,171.560012817383
,Run5,300,139.118189704014,171.588012695312
,Run5,301,139.118189704014,171.554000854492
,Run5,302,139.118189704014,171.588012695312
,Run5,303,139.118189704014,171.577011108398
,Run5,304,139.118189704014,171.50700378418
,Run5,305,139.118189704014,171.453002929688
,Run5,306,139.118189704014,171.497009277344
,Run5,307,139.118189704014,171.502014160156
,Run5,308,139.118189704014,171.703002929688
,Run5,309,139.118189704014,171.703002929688
,Run5,310,139.118189704014,171.754013061523
,Run5,311,139.118189704014,171.653015136719
,Run5,312,139.118189704014,171.574005126953
,Run5,313,139.118189704014,171.593002319336
,Run5,314,139.118189704014,171.666015625
,Run5,315,139.118189704014,171.628005981445
,Run5,316,139.118189704014,171.660003662109
,Run5,317,139.118189704014,171.685012817383
,Run5,318,139.118189704014,171.685012817383
,Run5,319,139.118189704014,171.706008911133
,Run5,320,139.118189704014,171.645004272461
,Run5,321,139.118189704014,171.559005737305
,Run5,322,139.118189704014,171.640014648438
,Run5,323,139.118189704014,171.807006835938
,Run5,324,139.118189704014,171.743011474609
,Run5,325,139.118189704014,171.693008422852
,Run5,326,139.118189704014,171.59001159668
,Run5,327,139.118189704014,171.595001220703
,Run5,328,139.118189704014,171.566009521484
,Run5,329,139.118189704014,171.547012329102
,Run5,330,139.118189704014,171.533004760742
,Run5,331,139.118189704014,171.595001220703
,Run5,332,139.118189704014,171.561004638672
,Run5,333,139.118189704014,171.544006347656
,Run5,334,139.118189704014,171.527008056641
,Run5,335,139.118189704014,171.527008056641
,Run5,336,139.118189704014,171.476013183594
,Run5,337,139.118189704014,171.484008789062
,Run5,338,139.118189704014,171.467010498047
,Run5,339,139.118189704014,171.626007080078
,Run5,340,139.118189704014,171.75700378418
,Run5,341,139.118189704014,171.619003295898
,Run5,342,139.118189704014,171.666015625
,Run5,343,139.118189704014,171.750015258789
,Run5,344,139.118189704014,171.601013183594
,Run5,345,139.118189704014,171.649002075195
,Run5,346,139.118189704014,171.561004638672
,Run5,347,139.118189704014,171.561004638672
,Run5,348,139.118189704014,171.538009643555
,Run5,349,139.118189704014,171.499008178711
,Run5,350,139.118189704014,171.550003051758
,Run5,351,139.118189704014,171.563003540039
,Run5,352,139.118189704014,171.456008911133
,Run5,353,139.118189704014,171.411010742188
,Run5,354,139.118189704014,171.443008422852
,Run5,355,139.118189704014,171.477005004883
,Run5,356,139.118189704014,171.500015258789
,Run5,357,139.118189704014,171.421005249023
,Run5,358,139.118189704014,171.34001159668
,Run5,359,139.118189704014,171.34001159668
,Run5,360,139.118189704014,171.389007568359
,Run5,361,139.118189704014,171.407012939453
,Run5,362,139.118189704014,171.328002929688
,Run5,363,139.118189704014,171.421005249023
,Run5,364,139.118189704014,171.367004394531
,Run5,365,139.118189704014,171.373001098633
,Run5,366,139.118189704014,171.399002075195
,Run5,367,139.118189704014,171.399002075195
,Run5,368,139.118189704014,171.308013916016
,Run5,369,139.118189704014,171.36100769043
,Run5,370,123.857110141571,171.260009765625
,Run5,371,123.857110141571,171.30500793457
,Run5,372,123.857110141571,171.357009887695
,Run5,373,123.857110141571,171.440002441406
,Run5,374,123.857110141571,171.350006103516
,Run5,375,123.857110141571,171.371002197266
,Run5,376,123.857110141571,171.371002197266
,Run5,377,123.857110141571,171.428009033203
,Run5,378,123.857110141571,171.364013671875
,Run5,379,123.857110141571,171.426010131836
,Run5,380,123.857110141571,171.288009643555
,Run5,381,123.857110141571,171.297012329102
,Run5,382,123.857110141571,171.297012329102
,Run5,383,123.857110141571,171.279006958008
,Run5,384,123.857110141571,171.301010131836
,Run5,385,123.857110141571,171.161010742188
,Run5,386,123.857110141571,171.195007324219
,Run5,387,123.857110141571,171.143005371094
,Run5,388,123.857110141571,171.165008544922
,Run5,389,123.857110141571,171.068008422852
,Run5,390,123.857110141571,171.148010253906
,Run5,391,123.857110141571,171.288009643555
,Run5,392,123.857110141571,171.174011230469
,Run5,393,123.857110141571,171.024002075195
,Run5,394,123.857110141571,171.024002075195
,Run5,395,123.857110141571,170.948013305664
,Run5,396,123.857110141571,170.873001098633
,Run5,397,123.857110141571,170.849014282227
,Run5,398,123.857110141571,171.040008544922
,Run5,399,123.857110141571,171.10400390625
,Run5,400,123.857110141571,171.10400390625
,Run5,401,123.857110141571,170.927001953125
,Run5,402,123.857110141571,170.835006713867
,Run5,403,123.857110141571,170.885009765625
,Run5,404,123.857110141571,170.851013183594
,Run5,405,123.857110141571,170.851013183594
,Run5,406,123.857110141571,170.758010864258
,Run5,407,123.857110141571,170.825012207031
,Run5,408,123.857110141571,170.71501159668
,Run5,409,123.857110141571,170.753005981445
,Run5,410,123.857110141571,170.707000732422
,Run5,411,123.857110141571,170.745010375977
,Run5,412,123.857110141571,170.707000732422
,Run5,413,123.857110141571,170.721008300781
,Run5,414,123.857110141571,170.814010620117
,Run5,415,123.857110141571,170.885009765625
,Run5,416,123.857110141571,170.922012329102
,Run5,417,123.857110141571,170.831008911133
,Run5,418,123.857110141571,170.852005004883
,Run5,419,123.857110141571,170.838012695312
,Run5,420,123.857110141571,170.777008056641
,Run5,421,123.857110141571,170.794006347656
,Run5,422,123.857110141571,170.786010742188
,Run5,423,123.857110141571,170.786010742188
,Run5,424,123.857110141571,170.738006591797
,Run5,425,123.857110141571,170.788009643555
,Run5,426,123.857110141571,170.790008544922
,Run5,427,123.857110141571,170.796005249023
,Run5,428,123.857110141571,170.791015625
,Run5,429,123.857110141571,170.814010620117
,Run5,430,123.857110141571,170.851013183594
,Run5,431,123.857110141571,170.90901184082
,Run5,432,123.857110141571,170.918014526367
,Run5,433,123.857110141571,170.80500793457
,Run5,434,123.857110141571,170.831008911133
,Run5,435,123.857110141571,170.780014038086
,Run5,436,123.857110141571,170.834014892578
,Run5,437,123.857110141571,170.771011352539
,Run5,438,123.857110141571,170.890014648438
,Run5,439,123.857110141571,170.869003295898
,Run5,440,123.857110141571,170.806015014648
,Run5,441,123.857110141571,170.806015014648
,Run5,442,123.857110141571,170.748001098633
,Run5,443,123.857110141571,170.801010131836
,Run5,444,123.857110141571,170.820007324219
,Run5,445,123.857110141571,170.70100402832
,Run5,446,123.857110141571,170.747009277344
,Run5,447,123.857110141571,170.667007446289
,Run5,448,123.857110141571,170.685012817383
,Run5,449,123.857110141571,170.667007446289
,Run5,450,123.857110141571,170.737014770508
,Run5,451,123.857110141571,170.745010375977
,Run5,452,123.857110141571,170.811004638672
,Run5,453,123.857110141571,170.709014892578
,Run5,454,123.857110141571,170.70100402832
,Run5,455,123.857110141571,170.792007446289
,Run5,456,123.857110141571,170.793014526367
,Run5,457,123.857110141571,170.836013793945
,Run5,458,123.857110141571,170.820007324219
,Run5,459,123.857110141571,170.820007324219
,Run5,460,123.857110141571,170.879013061523
,Run5,461,123.857110141571,170.923004150391
,Run5,462,123.857110141571,170.842010498047
,Run5,463,123.857110141571,170.781005859375
,Run5,464,123.857110141571,170.781005859375
,Run5,465,123.857110141571,170.664001464844
,Run5,466,123.857110141571,170.719009399414
,Run5,467,123.857110141571,170.720001220703
,Run5,468,123.857110141571,170.743011474609
,Run5,469,123.857110141571,170.724014282227
,Run5,470,123.857110141571,170.724014282227
,Run5,471,123.857110141571,170.661010742188
,Run5,472,123.857110141571,170.684005737305
,Run5,473,123.857110141571,170.72900390625
,Run5,474,123.857110141571,170.727005004883
,Run5,475,123.857110141571,170.730010986328
,Run5,476,123.857110141571,170.664001464844
,Run5,477,123.857110141571,170.754013061523
,Run5,478,123.857110141571,170.750015258789
,Run5,479,123.857110141571,170.781005859375
,Run5,480,123.857110141571,170.759002685547
,Run5,481,123.857110141571,170.73600769043
,Run5,482,123.857110141571,170.73600769043
,Run5,483,123.857110141571,170.742004394531
,Run5,484,123.857110141571,170.755004882812
,Run5,485,123.857110141571,170.765014648438
,Run5,486,123.857110141571,170.777008056641
,Run5,487,123.857110141571,170.737014770508
,Run5,488,123.857110141571,170.737014770508
,Run5,489,123.857110141571,170.718002319336
,Run5,490,123.857110141571,170.732009887695
,Run5,491,123.857110141571,170.725006103516
,Run5,492,123.857110141571,170.700012207031
,Run5,493,123.857110141571,170.664001464844
,Run5,494,123.857110141571,170.662002563477
,Run5,495,123.857110141571,170.616012573242
,Run5,496,123.857110141571,170.626007080078
,Run5,497,123.857110141571,170.585006713867
,Run5,498,123.857110141571,170.59001159668
,Run5,499,123.857110141571,170.532012939453
,Run5,500,123.857110141571,170.532012939453
,Run5,501,123.857110141571,170.538009643555
,Run5,502,123.857110141571,170.540008544922
,Run5,503,123.857110141571,170.526000976562
,Run5,504,123.857110141571,170.536010742188
,Run5,505,123.857110141571,170.53401184082
,Run5,506,123.857110141571,170.560012817383
,Run5,507,123.857110141571,170.557006835938
,Run5,508,123.857110141571,170.472015380859
,Run5,509,123.857110141571,170.442001342773
,Run5,510,123.857110141571,170.402008056641
,Run5,511,123.857110141571,170.449005126953
,Run5,512,123.857110141571,170.428009033203
,Run5,513,123.857110141571,170.508010864258
,Run5,514,123.857110141571,170.445007324219
,Run5,515,123.857110141571,170.431015014648
,Run5,516,123.857110141571,170.403015136719
,Run5,517,123.857110141571,170.43701171875
,Run5,518,123.857110141571,170.411010742188
,Run5,519,123.857110141571,170.449005126953
,Run5,520,123.857110141571,170.4580078125
,Run5,521,123.857110141571,170.464004516602
,Run5,522,123.857110141571,170.44401550293
,Run5,523,123.857110141571,170.435012817383
,Run5,524,123.857110141571,170.455001831055
,Run5,525,123.857110141571,170.462005615234
,Run5,526,123.857110141571,170.416015625
,Run5,527,123.857110141571,170.416015625
,Run5,528,123.857110141571,170.389007568359
,Run5,529,123.857110141571,170.389007568359
,Run5,530,123.857110141571,170.433013916016
,Run5,531,123.857110141571,170.440002441406
,Run5,532,123.857110141571,170.46501159668
,Run5,533,123.857110141571,170.508010864258
,Run5,534,123.857110141571,170.466003417969
,Run5,535,123.857110141571,170.456008911133
,Run5,536,123.857110141571,170.490005493164
,Run5,537,123.857110141571,170.508010864258
,Run5,538,123.857110141571,170.541015625
,Run5,539,123.857110141571,170.516006469727
,Run5,540,123.857110141571,170.505004882812
,Run5,541,123.857110141571,170.543014526367
,Run5,542,123.857110141571,170.540008544922
,Run5,543,123.857110141571,170.501007080078
,Run5,544,123.857110141571,170.476013183594
,Run5,545,123.857110141571,170.523010253906
,Run5,546,123.857110141571,170.538009643555
,Run5,547,123.857110141571,170.538009643555
,Run5,548,123.857110141571,170.546005249023
,Run5,549,123.857110141571,170.564010620117
,Run5,550,123.857110141571,170.545013427734
,Run5,551,123.857110141571,170.539001464844
,Run5,552,123.857110141571,170.540008544922
,Run5,553,123.857110141571,170.524002075195
,Run5,554,123.857110141571,170.539001464844
,Run5,555,123.857110141571,170.523010253906
,Run5,556,123.857110141571,170.533004760742
,Run5,557,123.857110141571,170.473007202148
,Run5,558,123.857110141571,170.516006469727
,Run5,559,123.857110141571,170.442001342773
,Run5,560,123.857110141571,170.416015625
,Run5,561,123.857110141571,170.466003417969
,Run5,562,123.857110141571,170.452011108398
,Run5,563,123.857110141571,170.505004882812
,Run5,564,123.857110141571,170.494003295898
,Run5,565,123.857110141571,170.494003295898
,Run5,566,123.857110141571,170.470001220703
,Run5,567,123.857110141571,170.515014648438
,Run5,568,123.857110141571,170.509002685547
,Run5,569,123.857110141571,170.490005493164
,Run5,570,123.857110141571,170.508010864258
,Run5,571,123.857110141571,170.452011108398
,Run5,572,123.857110141571,170.504013061523
,Run5,573,123.857110141571,170.471008300781
,Run5,574,123.857110141571,170.520004272461
,Run5,575,123.857110141571,170.490005493164
,Run5,576,123.857110141571,170.378005981445
,Run5,577,123.857110141571,170.456008911133
,Run5,578,123.857110141571,170.426010131836
,Run5,579,123.857110141571,170.481002807617
,Run5,580,123.857110141571,170.445007324219
,Run5,581,123.857110141571,170.494003295898
,Run5,582,123.857110141571,170.43000793457
,Run5,583,123.857110141571,170.473007202148
,Run5,584,123.857110141571,170.439010620117
,Run5,585,123.857110141571,170.411010742188
,Run5,586,123.857110141571,170.445007324219
,Run5,587,123.857110141571,170.427001953125
,Run5,588,123.857110141571,170.427001953125
,Run5,589,123.857110141571,170.40901184082
,Run5,590,123.857110141571,170.455001831055
,Run5,591,123.857110141571,170.426010131836
,Run5,592,123.857110141571,170.463012695312
,Run5,593,123.857110141571,170.46501159668
,Run5,594,123.857110141571,170.413009643555
,Run5,595,123.857110141571,170.428009033203
,Run5,596,123.857110141571,170.416015625
,Run5,597,123.857110141571,170.457000732422
,Run5,598,123.857110141571,170.443008422852
,Run5,599,123.857110141571,170.476013183594
,Run5,600,123.857110141571,170.438003540039
,Run5,601,123.857110141571,170.452011108398
,Run5,602,123.857110141571,170.422012329102
,Run5,603,123.857110141571,170.384002685547
,Run5,604,123.857110141571,170.402008056641
,Run5,605,123.857110141571,170.393005371094
,Run5,606,123.857110141571,170.393005371094
,Run5,607,123.857110141571,170.36100769043
,Run5,608,123.857110141571,170.395004272461
,Run5,609,123.857110141571,170.401000976562
,Run5,610,123.857110141571,170.400009155273
,Run5,611,123.857110141571,170.408004760742
,Run5,612,123.857110141571,170.391006469727
,Run5,613,123.857110141571,170.422012329102
,Run5,614,123.857110141571,170.441009521484
,Run5,615,123.857110141571,170.455001831055
,Run5,616,123.857110141571,170.474014282227
,Run5,617,123.857110141571,170.454010009766
,Run5,618,123.857110141571,170.489013671875
,Run5,619,123.857110141571,170.471008300781
,Run5,620,123.857110141571,170.462005615234
,Run5,621,123.857110141571,170.493011474609
,Run5,622,123.857110141571,170.476013183594
,Run5,623,123.857110141571,170.495010375977
,Run5,624,123.857110141571,170.495010375977
,Run5,625,123.857110141571,170.502014160156
,Run5,626,123.857110141571,170.485000610352
,Run5,627,123.857110141571,170.480010986328
,Run5,628,123.857110141571,170.469009399414
,Run5,629,123.857110141571,170.490005493164
,Run5,630,123.857110141571,170.513000488281
,Run5,631,123.857110141571,170.497009277344
,Run5,632,123.857110141571,170.505004882812
,Run5,633,123.857110141571,170.48600769043
,Run5,634,123.857110141571,170.518005371094
,Run5,635,123.857110141571,170.518005371094
,Run5,636,123.857110141571,170.532012939453
,Run5,637,123.857110141571,170.515014648438
,Run5,638,123.857110141571,170.548004150391
,Run5,639,123.857110141571,170.565002441406
,Run5,640,123.857110141571,170.545013427734
,Run5,641,123.857110141571,170.59001159668
,Run5,642,123.857110141571,170.681015014648
,Run5,643,123.857110141571,170.57600402832
,Run5,644,123.857110141571,170.484008789062
,Run5,645,123.857110141571,170.525009155273
,Run5,646,123.857110141571,170.57600402832
,Run5,647,123.857110141571,170.57600402832
,Run5,648,123.857110141571,170.609008789062
,Run5,649,123.857110141571,170.549011230469
,Run5,650,123.857110141571,170.56201171875
,Run5,651,123.857110141571,170.487014770508
,Run5,652,123.857110141571,170.542007446289
,Run5,653,123.857110141571,170.542007446289
,Run5,654,123.857110141571,170.605010986328
,Run5,655,123.857110141571,170.663009643555
,Run5,656,123.857110141571,170.565002441406
,Run5,657,123.857110141571,170.63200378418
,Run5,658,123.857110141571,170.476013183594
,Run5,659,123.857110141571,170.690002441406
,Run5,660,123.857110141571,170.568008422852
,Run5,661,123.857110141571,170.672012329102
,Run5,662,123.857110141571,170.446014404297
,Run5,663,123.857110141571,170.533004760742
,Run5,664,123.857110141571,170.628005981445
