"Time (s)","X (hPa)"
1.701261293E2,9.724806213E2
1.711267063E2,9.724685669E2
1.721272843E2,9.724631500E2
1.731278633E2,9.724475861E2
1.741284353E2,9.724361420E2
1.751290153E2,9.724255371E2
1.761295933E2,9.724082947E2
1.771301673E2,9.723918915E2
1.781307423E2,9.723793030E2
1.791313203E2,9.723619843E2
1.801318943E2,9.723443604E2
1.811324773E2,9.723294830E2
1.821330503E2,9.723119354E2
1.831336263E2,9.722975922E2
1.841342043E2,9.722830200E2
1.851347773E2,9.722652435E2
1.861353603E2,9.722534943E2
1.871359363E2,9.722388458E2
1.881365073E2,9.722244263E2
1.891370843E2,9.722103882E2
1.901376623E2,9.721962738E2
1.911382373E2,9.721808624E2
1.921388183E2,9.721667480E2
1.931393923E2,9.721495819E2
1.941399693E2,9.721328735E2
1.951405443E2,9.721166992E2
1.961411223E2,9.720974731E2
1.971416993E2,9.720795441E2
1.981422783E2,9.720668793E2
1.991428503E2,9.720530701E2
2.001434263E2,9.720335388E2
2.011443013E2,9.720207977E2
2.021445863E2,9.720079041E2
2.031451623E2,9.719847107E2
2.041457323E2,9.719709778E2
2.051466583E2,9.719615936E2
2.061468863E2,9.719504547E2
2.071474663E2,9.719365692E2
2.081480413E2,9.719313049E2
2.091486173E2,9.719115448E2
2.101491933E2,9.718933868E2
2.111497733E2,9.718703461E2
2.121503473E2,9.718522644E2
2.131509233E2,9.718290710E2
2.141514993E2,9.718088531E2
2.151520803E2,9.717871094E2
2.161526573E2,9.717713928E2
2.171532293E2,9.717573547E2
2.181538113E2,9.717446899E2
2.191543803E2,9.717404175E2
2.201549623E2,9.717312622E2
2.211555403E2,9.717150116E2
2.221561113E2,9.717000580E2
2.231566873E2,9.716897583E2
2.241572663E2,9.716632080E2
2.251578413E2,9.716454315E2
2.261584193E2,9.716352844E2
2.271589953E2,9.716191864E2
2.281595733E2,9.716007996E2
2.291601483E2,9.715957642E2
2.301607313E2,9.715863800E2
2.311613053E2,9.715759277E2
2.321618803E2,9.715587616E2
2.331624543E2,9.715446472E2
2.341630313E2,9.715367889E2
2.351636083E2,9.715296173E2
2.361641903E2,9.715132904E2
2.371647673E2,9.715097046E2
2.381653383E2,9.715065765E2
2.391659123E2,9.714897919E2
2.401664903E2,9.714735413E2
2.411670683E2,9.714651489E2
2.421676503E2,9.714604187E2
2.431682203E2,9.714526367E2
2.441687983E2,9.714476013E2
2.451693753E2,9.714476013E2
2.461699513E2,9.714476013E2
2.471705313E2,9.714453125E2
2.481711023E2,9.714452362E2
2.491716773E2,9.714452362E2
2.501722573E2,9.714382172E2
