id,Route8,distance,angle,Z_1
,Run8,615,350.672385489376,304.781005859375
,Run8,616,350.672385489376,304.775024414062
,Run8,617,350.672385489376,304.731018066406
,Run8,618,350.672385489376,304.765014648438
,Run8,619,350.672385489376,304.762023925781
,Run8,620,350.672385489376,304.787017822266
,Run8,621,350.672385489376,304.774017333984
,Run8,622,350.672385489376,304.761016845703
,Run8,623,350.672385489376,304.740020751953
,Run8,624,350.672385489376,304.774017333984
,Run8,625,350.672385489376,304.745025634766
,Run8,626,350.672385489376,304.763000488281
,Run8,627,350.672385489376,304.760009765625
,Run8,628,350.672385489376,304.759002685547
,Run8,629,350.672385489376,304.759002685547
,Run8,630,350.672385489376,304.764007568359
,Run8,631,350.672385489376,304.75
,Run8,632,350.672385489376,304.75
,Run8,633,350.672385489376,304.757019042969
,Run8,634,350.672385489376,304.75
,Run8,635,350.672385489376,304.763000488281
,Run8,636,350.672385489376,304.764007568359
,Run8,637,350.672385489376,304.762023925781
,Run8,638,350.672385489376,304.764007568359
,Run8,639,350.672385489376,304.765014648438
,Run8,640,350.672385489376,304.755004882812
,Run8,641,350.672385489376,304.771026611328
,Run8,642,350.672385489376,304.802001953125
,Run8,643,350.672385489376,304.795013427734
,Run8,644,350.672385489376,304.789001464844
,Run8,645,350.672385489376,304.778015136719
,Run8,646,350.672385489376,304.775024414062
,Run8,647,350.672385489376,304.790008544922
,Run8,648,350.672385489376,304.811004638672
,Run8,649,350.672385489376,304.807006835938
,Run8,650,350.672385489376,304.815002441406
,Run8,651,350.672385489376,304.815002441406
,Run8,652,350.672385489376,304.813018798828
,Run8,653,350.672385489376,304.817016601562
,Run8,654,356.340718481319,304.802001953125
,Run8,655,356.340718481319,304.881011962891
,Run8,656,356.340718481319,304.843017578125
,Run8,657,356.340718481319,304.832000732422
,Run8,658,356.340718481319,304.830017089844
,Run8,659,356.340718481319,304.844024658203
,Run8,660,356.340718481319,304.861999511719
,Run8,661,356.340718481319,304.825012207031
,Run8,662,356.340718481319,304.832000732422
,Run8,663,356.340718481319,304.823028564453
