"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.412409125E0,7.347919922E0,-2.093845825E0,5.484894104E0
3.422437125E0,6.918013916E0,-2.981649628E0,5.246290283E0
3.432466125E0,6.650520172E0,-4.559817810E0,3.903283081E0
3.442494125E0,7.245981903E0,-4.643793182E0,3.829636230E0
3.452523125E0,8.285121002E0,-4.364024963E0,3.457210693E0
3.462551125E0,9.433981934E0,-4.760400696E0,3.234473877E0
3.472579125E0,1.063448547E1,-4.972808990E0,2.466121674E0
3.482608125E0,1.126587250E1,-5.153333588E0,1.749711456E0
3.492636125E0,1.172766220E1,-5.590574341E0,1.776805115E0
3.502665125E0,1.231743576E1,-5.982908478E0,2.558329926E0
3.512693250E0,1.283116745E1,-5.631139984E0,3.444636841E0
3.522722250E0,1.295376251E1,-4.859045563E0,3.903283081E0
3.532750250E0,1.280377441E1,-4.001029816E0,4.624034271E0
3.542779250E0,1.239228012E1,-3.237018585E0,5.485193481E0
3.552807250E0,1.160386963E1,-3.083887024E0,6.259383545E0
3.562836250E0,1.041698776E1,-3.307671661E0,6.901248779E0
3.572864250E0,9.285191345E0,-3.449875946E0,7.745642853E0
3.582893250E0,8.804241486E0,-3.714974670E0,8.454119568E0
3.592921250E0,8.697513428E0,-4.123624878E0,9.060658264E0
3.602949250E0,8.534951477E0,-4.061504059E0,8.813522186E0
3.612978250E0,8.001011810E0,-3.283721466E0,7.339687042E0
3.623006250E0,7.478298798E0,-3.363505554E0,6.179599457E0
3.633035250E0,6.895560608E0,-3.720513153E0,5.587131500E0
3.643063250E0,6.082900543E0,-3.503464508E0,4.714446259E0
3.653092250E0,5.270240479E0,-3.003953247E0,4.150568848E0
3.663120250E0,4.702920227E0,-2.483485565E0,3.981570282E0
3.673149250E0,4.662953339E0,-2.149530029E0,4.693489838E0
3.683177250E0,4.662354584E0,-2.273023224E0,5.772595825E0
3.693206250E0,4.496050415E0,-2.453697510E0,6.723418579E0
3.703234250E0,4.250261536E0,-2.483635254E0,7.502548370E0
3.713263250E0,4.118834839E0,-2.393223267E0,7.537874908E0
3.723291250E0,4.175117798E0,-2.236199799E0,7.283104706E0
3.733320250E0,4.508175201E0,-2.099833374E0,7.228618011E0
3.743348250E0,4.892875214E0,-1.732497253E0,7.397766266E0
3.753376250E0,4.918172607E0,-1.407523041E0,7.770042114E0
3.763405250E0,4.529730377E0,-1.381327515E0,7.812853088E0
3.773433250E0,4.293970642E0,-1.290915527E0,7.588320007E0
3.783462250E0,4.164938965E0,-1.164877625E0,7.657476196E0
3.793490250E0,3.917204132E0,-1.227297821E0,7.582332458E0
3.803519250E0,3.633244629E0,-1.212628326E0,7.391329651E0
3.813547250E0,3.482358398E0,-1.060095520E0,6.968009949E0
3.823576250E0,3.592678986E0,-8.135581970E-1,6.584806824E0
3.833604250E0,3.485950928E0,-5.236111450E-1,6.353238373E0
3.843633250E0,2.960842896E0,-2.874023438E-2,6.147416382E0
3.853661250E0,2.185904388E0,6.328839111E-1,6.486012268E0
3.863690250E0,1.290466461E0,1.295406189E0,6.843768311E0
3.873718250E0,4.041595459E-1,1.841021576E0,7.309599609E0
3.883747250E0,-5.038522339E-1,2.180066528E0,7.782166901E0
3.893775250E0,-1.384620667E0,2.446362762E0,7.657625885E0
3.903803250E0,-2.136656799E0,2.552641754E0,7.451654205E0
3.913832250E0,-2.639012146E0,2.555336151E0,7.359146576E0
3.923860250E0,-2.870430908E0,2.562371521E0,7.387138367E0
3.933889250E0,-2.914140015E0,2.827320557E0,7.335944824E0
3.943917250E0,-2.909948730E0,3.466790771E0,6.978937225E0
3.953946250E0,-2.863994293E0,4.265380096E0,6.987469482E0
3.963974250E0,-2.864742737E0,5.005441132E0,7.380102997E0
3.974003250E0,-2.833757172E0,5.629643097E0,7.956404572E0
3.984031250E0,-2.755170593E0,6.214626617E0,8.398734741E0
3.994060250E0,-2.730621643E0,6.845115509E0,8.602910156E0
4.004088250E0,-3.083138580E0,7.184759216E0,8.221353607E0
4.014117250E0,-4.864134979E0,6.695426788E0,9.083560638E0
4.024145250E0,-5.461991730E0,6.838080139E0,8.002508698E0
4.034174250E0,-4.292324066E0,6.793622589E0,9.189839630E0
4.044202250E0,-3.601360931E0,6.334527283E0,1.197689392E1
4.054231250E0,-2.136806488E0,6.863826599E0,1.258582764E1
4.064259250E0,-4.409380646E0,6.580166473E0,1.178050232E1
4.074287250E0,-9.204359436E0,4.323309631E0,1.441457474E1
4.084316250E0,-8.529263306E0,4.178111572E0,1.094074860E1
4.094344250E0,-4.196672974E0,4.633314972E0,6.488856354E0
4.104373250E0,-7.854167175E-1,3.710783386E0,8.463250580E0
4.114401250E0,8.783734131E-1,2.822979584E0,1.141136993E1
4.124430250E0,1.008752289E0,2.894680481E0,1.148771118E1
4.134458250E0,1.083297272E0,3.608545990E0,9.750124512E0
