Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
50.9129945,50.58446835,8.699941445,179.162606,2.86957543,223.0970416,4.738107037,3.372666414,160.8800048828125
51.91300142,50.5844522,8.699916394,179.8147673,2.676278443,224.1015563,4.738561868,3.372027351,161.3310089111328
52.91299021,50.58443274,8.699886413,179.3118732,2.86817888,224.0103792,4.738900261,3.371551772,161.58900451660156
53.91300189,50.5844146,8.699860508,179.535719,2.851341867,222.710797,4.737620756,3.373349464,161.8870086669922
54.91301775,50.58439819,8.69982946,179.1311342,2.784025935,226.5836333,4.738624806,3.371938906,161.95700073242188
55.91300833,50.58437926,8.699802679,179.6506847,2.75305037,224.8613654,4.73753327,3.373472328,162.1120147705078
56.91301692,50.58436373,8.699771334,179.0919359,2.761598739,227.434736,4.737813804,3.373078326,162.1490020751953
57.91301966,50.58434125,8.699741879,179.7075498,2.945865499,225.1330629,4.737454335,3.373583177,162.08900451660156
58.91300523,50.58432824,8.699720854,178.8557308,2.544853381,223.8884859,4.73797817,3.372847446,162.1400146484375
59.91299331,50.58430657,8.69969093,179.8477066,2.870043258,224.0709075,4.737458991,3.373576639,162.32101440429688
60.9129802,50.58429551,8.699666218,178.7435589,2.588308025,226.9410376,4.737956799,3.372877467,162.3300018310547
61.91296864,50.58427335,8.699636751,180.0930725,2.84778777,224.6820578,4.737919866,3.372929346,162.4010009765625
62.91295576,50.58425564,8.699615498,178.9648149,2.770067785,221.5947323,4.736962696,3.37427347,162.4980010986328
63.9129436,50.58423464,8.699585879,180.0427988,2.959225677,221.6321981,4.737342869,3.373739702,162.68301391601562
64.91293156,50.58421634,8.699561233,180.0018594,2.885483043,220.8866821,4.736567106,3.374828749,162.65501403808594
65.91291821,50.584197,8.699540311,180.6297395,2.788143602,217.8392123,4.737062728,3.374133036,162.9550018310547
66.91290712,50.58417882,8.699510336,179.5800991,2.836119071,221.556344,4.736910579,3.374346633,163.14401245117188
67.91289389,50.5841655,8.699483907,179.958182,2.672905333,225.6747968,4.737075354,3.37411531,163.13600158691406
68.91288149,50.58414161,8.699453874,179.3012404,2.960304535,222.1483077,4.73752767,3.373480192,163.052001953125
69.91286898,50.58412604,8.699429308,179.960029,2.771276045,223.5879029,4.738738955,3.371778484,163.0800018310547
70.91285694,50.58411667,8.699404951,178.6997225,2.468931041,229.5351349,4.73869518,3.371840005,163.1090087890625
71.91288006,50.58409925,8.699380354,179.8992313,2.545097203,227.7234495,4.739909494,3.37013279,163.3040008544922
72.9128319,50.58407575,8.699346817,179.313496,2.92580549,225.2870442,4.738518723,3.37208798,163.39300537109375
73.91282046,50.58405769,8.699323935,179.8432046,2.699368108,223.208275,4.739230605,3.371087408,163.49200439453125
74.9128077,50.58403524,8.699300055,179.4729948,2.755325292,219.6650283,4.738088126,3.372692981,163.67800903320312
