"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.769533167E0,-8.406911790E-2,3.719708323E-1,-7.809170485E-1
1.779562167E0,-8.713281900E-2,2.097236067E-1,-6.447626948E-1
1.789591167E0,2.707602223E-3,-1.411621459E-2,-5.058483481E-1
1.799620167E0,2.136246264E-1,-1.222735867E-1,-4.330878556E-1
1.809649167E0,5.888445973E-1,-3.502878249E-1,-4.090683758E-1
1.819678167E0,1.399802685E0,-6.913399696E-1,-2.761023343E-1
1.829707167E0,2.531621456E0,-6.256591082E-1,-2.298486978E-1
1.839736167E0,3.259638786E0,-6.676752567E-1,-4.230075181E-1
1.849765167E0,3.248483896E0,-1.003468990E0,-5.902033448E-1
1.859794167E0,2.675390244E0,-9.384087920E-1,-5.292486548E-1
1.869823167E0,2.052598238E0,-9.387868047E-1,3.937811404E-2
1.879852167E0,1.842300653E0,-1.304391146E0,2.901810408E-1
1.889881167E0,1.993689537E0,-1.901390314E0,5.006178021E-1
1.899910167E0,2.392015696E0,-2.281355143E0,6.568114161E-1
1.909939167E0,2.687064171E0,-2.390942097E0,7.046266198E-1
1.919968167E0,2.693988085E0,-2.120322943E0,5.719439387E-1
1.929997167E0,2.245303392E0,-1.712841511E0,4.224436581E-1
1.940026167E0,1.558364272E0,-1.079791069E0,2.889878452E-1
1.950055167E0,8.291524649E-1,-4.740425646E-1,2.581640780E-1
1.960084167E0,2.129894197E-1,-6.079986319E-2,3.140816689E-1
1.970113167E0,-1.782630533E-1,7.776103914E-2,3.807613850E-1
1.980142167E0,-4.582971036E-1,-7.567911595E-2,6.075122952E-1
1.990171167E0,-5.684286356E-1,-5.075685978E-1,8.965948224E-1
2.000200167E0,-5.830973387E-1,-9.952290058E-1,1.166675568E0
2.010229167E0,-4.856379032E-1,-1.518906474E0,1.375028491E0
2.020258167E0,-3.586544096E-1,-1.995286703E0,1.525995374E0
2.030287167E0,-1.946465969E-1,-2.086531878E0,1.554817438E0
2.040316167E0,3.239587322E-2,-1.609733820E0,1.287766814E0
2.050345167E0,8.896306157E-2,-7.394884825E-1,8.961566091E-1
2.060374167E0,2.372502536E-1,2.196521163E-1,6.353002191E-1
2.070403167E0,3.568571508E-1,3.721692562E-1,4.837259650E-1
2.080431167E0,5.095303655E-1,3.462902606E-1,3.391392231E-1
2.090460167E0,6.856278181E-1,3.384495676E-1,3.647251129E-1
2.100490167E0,7.312901020E-1,1.997683942E-1,4.717676640E-1
2.110518167E0,6.707814932E-1,1.552703679E-1,4.490757361E-2
2.120547167E0,5.832881331E-1,1.142347828E-1,-3.975806236E-1
2.130576167E0,5.189251900E-1,7.746249437E-2,-1.200812608E-1
