"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.477130792E0,-3.167185485E-1,4.920322299E-1,-2.443967760E-1
3.487159792E0,-5.935597420E-1,2.207961380E-1,-3.857714534E-1
3.497188792E0,-9.271542430E-1,-3.554883227E-2,-4.605887234E-1
3.507217792E0,-1.287643790E0,-1.682636589E-1,-4.585602283E-1
3.517247792E0,-1.609165907E0,9.634774923E-2,-3.704580665E-1
3.527276792E0,-1.841822982E0,2.781668603E-1,-2.685309649E-1
3.537305792E0,-1.934689522E0,1.908367723E-1,-2.349732667E-1
3.547335792E0,-1.840826154E0,3.653725684E-1,-2.712401450E-1
3.557364792E0,-1.629656076E0,6.075274348E-1,-3.264378905E-1
3.567393792E0,-1.317008257E0,8.946358562E-1,-3.867384195E-1
3.577423792E0,-9.719747305E-1,1.282273412E0,-4.600912035E-1
3.587452792E0,-6.938176751E-1,1.823672771E0,-5.390732884E-1
3.597481792E0,-5.181046724E-1,2.309615135E0,-5.652297735E-1
3.607510792E0,-4.025086761E-1,2.639281988E0,-5.671983957E-1
3.617541167E0,-2.210398316E-1,2.944612026E0,-5.626361370E-1
3.627570167E0,1.007750630E-1,3.194373369E0,-5.737199187E-1
3.637599167E0,5.184473991E-1,3.366694689E0,-6.799440980E-1
3.647629167E0,9.738438129E-1,3.408417702E0,-7.704185247E-1
3.657658167E0,1.408402801E0,3.195052385E0,-7.065843940E-1
3.667687167E0,1.758097291E0,2.794140816E0,-4.477896988E-1
3.677717167E0,2.015334129E0,2.637234211E0,-1.939305365E-1
3.687746167E0,2.208221197E0,2.906249285E0,-5.210537836E-2
3.697775167E0,2.383090496E0,3.403095245E0,3.162973002E-2
3.707804167E0,2.545676231E0,3.815826416E0,1.334928125E-1
3.717834167E0,2.717821121E0,3.969749212E0,2.667158544E-1
3.727863167E0,2.939858913E0,3.866919041E0,4.727185667E-1
3.737892167E0,3.167130470E0,3.445038557E0,7.478191257E-1
3.747922167E0,3.283436298E0,2.842447519E0,1.026777744E0
3.757951167E0,3.284001112E0,2.424120426E0,1.209653258E0
3.767980167E0,3.149991989E0,2.144865513E0,1.241581917E0
3.778010167E0,2.872460842E0,1.880281568E0,1.141050458E0
3.788039167E0,2.490519762E0,1.638298512E0,9.556734562E-1
