"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.637615750E0,3.322123736E-2,-5.219306052E-2,-3.631777130E-3
3.647644750E0,3.351019323E-2,-6.541725248E-2,-1.369426493E-2
3.657672750E0,1.700645685E-2,-5.684377626E-2,-2.157288045E-2
3.667701750E0,-1.385904849E-2,-3.124653548E-2,-3.305190429E-2
3.677729750E0,-4.199351370E-2,2.999749035E-3,-3.806135803E-2
3.687758750E0,-4.393202811E-2,2.477002516E-2,-4.129603505E-2
3.697786750E0,-1.344500389E-2,7.762092166E-3,-2.897777781E-2
3.707815750E0,1.741916873E-2,-1.664151810E-2,-3.371394426E-2
3.717843750E0,1.056260336E-2,-2.427830547E-2,-5.167428777E-2
3.727872750E0,-3.786508925E-3,-2.080447972E-2,-6.867244840E-2
3.737900750E0,-1.663238183E-2,-8.395432495E-3,-7.570163161E-2
3.747929750E0,-3.470086306E-2,4.494532943E-3,-5.765632540E-2
3.757957750E0,-3.388947994E-2,-3.385077231E-3,-4.874351248E-2
3.767986750E0,-2.094492130E-2,-2.831093408E-2,-4.368403926E-2
3.778018875E0,-9.543480352E-3,-5.500417948E-2,-4.561002925E-2
3.788047875E0,2.721708268E-3,-5.863406882E-2,-5.020425096E-2
