"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.984176250E0,-2.613565063E-1,2.717149658E0,8.951235809E0
1.994205250E0,-2.802172852E-1,2.828368378E0,8.899293823E0
2.004233250E0,-2.183958435E-1,3.066672821E0,8.974437561E0
2.014262250E0,-4.640350342E-3,3.070864105E0,8.820407867E0
2.024290250E0,-1.441502380E-1,3.043920135E0,8.751700745E0
2.034318250E0,-1.854643250E-1,3.120261383E0,8.818461914E0
2.044347250E0,-3.282673645E-1,3.045267334E0,8.994645538E0
2.054375250E0,-3.251239014E-1,3.052452393E0,9.074579315E0
2.064404250E0,-2.634521484E-1,3.003953247E0,9.256600800E0
2.074432250E0,-9.370513916E-2,2.859204254E0,9.424701233E0
2.084461250E0,-9.894424438E-2,2.764151917E0,9.557475128E0
2.094489250E0,-1.495390320E-1,2.838397522E0,9.569599915E0
2.104517250E0,-1.701960754E-1,2.865341492E0,9.544302521E0
2.114546250E0,-1.700463867E-1,2.911595306E0,9.461524658E0
2.124574250E0,-1.712438965E-1,2.943628693E0,9.407786407E0
2.134603250E0,-9.370513916E-2,3.019520874E0,9.378597107E0
2.144631250E0,-1.044827271E-1,3.009491730E0,9.339378662E0
2.154660250E0,-1.438508606E-1,3.005001068E0,9.288783875E0
2.164688250E0,-2.061213684E-1,2.946921844E0,9.175319824E0
2.174717250E0,-2.977308655E-1,2.975662079E0,9.106612701E0
2.184745250E0,-2.719844055E-1,2.977608032E0,9.014105072E0
2.194773250E0,-2.903961182E-1,2.904559937E0,9.082961884E0
2.204802250E0,-3.173400879E-1,2.863545227E0,9.184899902E0
2.214830250E0,-4.070036316E-1,2.794538727E0,9.253607025E0
2.224859250E0,-4.243675232E-1,2.749482422E0,9.190139008E0
2.234887250E0,-4.617897034E-1,2.821333008E0,9.132957916E0
2.244916250E0,-4.099974060E-1,2.854114838E0,9.121282196E0
2.254944250E0,-3.357518005E-1,2.752775574E0,9.209897919E0
2.264972250E0,-3.077600098E-1,2.680176544E0,9.305399323E0
2.275001250E0,-4.055067444E-1,2.768193512E0,9.328002319E0
2.285029250E0,-4.252656555E-1,2.762056274E0,9.277407532E0
2.295058250E0,-4.724176025E-1,2.756966858E0,9.205107880E0
2.305086250E0,-3.936813354E-1,2.815944214E0,9.201066284E0
2.315115250E0,-3.129991150E-1,2.857407990E0,9.221124573E0
2.325143250E0,-3.456312561E-1,2.898123322E0,9.224567413E0
2.335172250E0,-3.317102051E-1,2.911894684E0,9.247619476E0
2.345200250E0,-2.814147949E-1,2.904410248E0,9.305998077E0
2.355228250E0,-3.305126953E-1,2.881507874E0,9.374405823E0
2.365257250E0,-3.001258850E-1,2.837948456E0,9.423354034E0
2.375285250E0,-2.929408264E-1,2.798879700E0,9.469607849E0
2.385314250E0,-3.153941345E-1,2.773282928E0,9.496701508E0
2.395342250E0,-3.197351074E-1,2.762355652E0,9.513316956E0
2.405371250E0,-4.052073669E-1,2.637515259E0,9.480984192E0
2.415399250E0,-4.713697815E-1,2.564467163E0,9.554631042E0
2.425428250E0,-4.553530884E-1,2.592908020E0,9.646988983E0
2.435456250E0,-4.596940613E-1,2.594554596E0,9.642198944E0
2.445484250E0,-4.656816101E-1,2.566712494E0,9.510472870E0
2.455513250E0,-5.553451538E-1,2.564616852E0,9.293424225E0
2.465541250E0,-6.397695923E-1,2.625689850E0,9.278605042E0
2.475570250E0,-6.539900208E-1,2.668351135E0,9.265133057E0
2.485598250E0,-6.014492798E-1,2.624192963E0,9.236542511E0
2.495627250E0,-5.114863586E-1,2.640359344E0,9.192234650E0
2.505655250E0,-5.046006775E-1,2.714155884E0,9.149573364E0
2.515684250E0,-5.375321960E-1,2.775079193E0,9.066196747E0
2.525712250E0,-5.631289673E-1,2.733316040E0,9.015452271E0
2.535740250E0,-5.962101746E-1,2.697540436E0,9.091494141E0
2.545769250E0,-5.797444153E-1,2.761008453E0,9.209299164E0
2.555797250E0,-5.514532471E-1,2.752176819E0,9.199120331E0
2.565826250E0,-5.183720398E-1,2.694097595E0,9.208550720E0
2.575854250E0,-4.983137512E-1,2.680176544E0,9.241332550E0
2.585883250E0,-4.734654236E-1,2.677631836E0,9.281748505E0
2.595911250E0,-5.465135193E-1,2.650837555E0,9.242380371E0
