"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.848628917E0,-3.098406830E0,1.604812775E0,8.114775238E0
2.858657917E0,-2.936293945E0,2.412233734E0,8.156388702E0
2.868687917E0,-3.183130646E0,2.992576904E0,8.004604340E0
2.878716917E0,-3.318898315E0,3.416046295E0,7.701334991E0
2.888746917E0,-3.576362915E0,3.716471558E0,7.613018646E0
2.898775917E0,-3.526067505E0,3.998185730E0,7.282955017E0
2.908805917E0,-3.365152130E0,4.316274261E0,7.097939758E0
2.918834917E0,-2.669698334E0,4.496349792E0,6.758745117E0
2.928864917E0,-1.816921692E0,4.646936646E0,6.618486786E0
2.938893917E0,-1.382674713E0,5.014422455E0,6.787185974E0
2.948923917E0,-1.271605682E0,5.300327911E0,7.073839874E0
2.958952917E0,-1.378034363E0,5.440735931E0,7.339088287E0
2.968982917E0,-1.955383759E0,5.239404602E0,7.132218475E0
2.979011917E0,-2.648592224E0,5.012925568E0,6.758146362E0
2.989041917E0,-2.129471741E0,4.930746460E0,6.498137054E0
2.999070917E0,-3.397634583E0,4.467310181E0,7.096891937E0
3.009100917E0,-3.461102600E0,4.401297455E0,7.542964325E0
3.019129917E0,-3.214265900E0,4.512665863E0,7.437134399E0
3.029159917E0,-3.130290527E0,4.554429016E0,7.523504791E0
3.039188917E0,-2.754721527E0,4.461472321E0,7.572902069E0
3.049218917E0,-2.928659821E0,4.225562897E0,7.713459778E0
3.059247917E0,-2.755919037E0,4.199367371E0,7.881410522E0
3.069277917E0,-1.935924225E0,4.319866791E0,7.946974182E0
3.079306917E0,-3.400029602E0,4.217479706E0,8.199199677E0
3.089336917E0,-3.129093018E0,4.412973175E0,7.976762238E0
3.099365917E0,-2.876717834E0,4.593797150E0,8.311615906E0
3.109395917E0,-3.147205353E0,4.564607849E0,8.432564392E0
3.119424917E0,-3.048111420E0,4.389022980E0,8.328081665E0
3.129454917E0,-3.079396362E0,4.218078461E0,8.494236145E0
3.139483917E0,-3.160527649E0,4.125870209E0,8.541687469E0
3.149513917E0,-3.501817932E0,4.008663940E0,8.413254547E0
3.159542917E0,-3.381617889E0,4.006418610E0,8.419990540E0
3.169572917E0,-3.099155273E0,4.024680634E0,8.500074005E0
3.179601917E0,-3.060236206E0,4.064946899E0,8.315807190E0
3.189631917E0,-3.124602356E0,4.157005463E0,8.397686920E0
3.199660917E0,-3.203638000E0,4.221521301E0,8.388406219E0
3.209690917E0,-3.177442474E0,4.175716553E0,8.272846527E0
3.219719917E0,-3.230581970E0,4.053271179E0,8.075107727E0
3.229749917E0,-3.294349365E0,4.071682892E0,8.220605164E0
3.239778917E0,-3.037782898E0,4.152814178E0,8.362959137E0
3.249808917E0,-2.884651337E0,4.048032074E0,8.370144196E0
3.259837917E0,-3.273392944E0,3.762875061E0,8.534203033E0
3.269867917E0,-3.736829224E0,3.497027893E0,8.598419495E0
3.279896917E0,-3.830833740E0,3.366798706E0,8.559500427E0
3.289926917E0,-3.806434479E0,3.267555084E0,8.478967896E0
3.299955917E0,-3.626808014E0,3.277284851E0,8.118816833E0
3.309985917E0,-3.568579102E0,3.249891815E0,7.754324799E0
3.320014917E0,-3.508254547E0,3.228636017E0,8.415050812E0
3.330044917E0,-3.310515747E0,3.254831543E0,9.493707733E0
3.340074917E0,-3.241359558E0,3.393443298E0,9.441765747E0
3.350103917E0,-3.322490845E0,3.336561584E0,9.196725311E0
3.360133917E0,-3.497327271E0,3.299139404E0,8.637787628E0
3.370162917E0,-3.548071747E0,3.501817932E0,7.792495422E0
3.380191917E0,-3.590283966E0,3.864663391E0,7.725135498E0
3.390221917E0,-3.437302094E0,3.975283356E0,8.031697998E0
3.400250917E0,-3.188669128E0,3.927233276E0,7.899822235E0
3.410280917E0,-3.161575470E0,3.971241760E0,8.469387817E0
3.420310917E0,-3.455115051E0,3.997137909E0,8.587043152E0
3.430339917E0,-3.617976379E0,4.214186554E0,8.276289368E0
3.440369917E0,-3.660487976E0,4.454736328E0,7.914342041E0
3.450398917E0,-3.968397675E0,4.532275085E0,7.641908569E0
3.460428917E0,-4.156406708E0,4.414919128E0,7.501949615E0
3.470457917E0,-4.208498383E0,4.209995270E0,7.850874023E0
3.480487917E0,-4.157604218E0,4.131109314E0,7.978857880E0
3.490516917E0,-4.143982544E0,4.021686859E0,8.028255157E0
3.500546917E0,-4.234693909E0,3.733236694E0,7.993078308E0
3.510575917E0,-4.452640686E0,3.586242371E0,7.925119629E0
3.520605917E0,-4.364474030E0,3.624712372E0,7.844587097E0
3.530634917E0,-4.140090637E0,3.682791595E0,7.874973907E0
3.540664917E0,-4.164040833E0,3.742367706E0,8.206384735E0
3.550693917E0,-4.365970917E0,3.685635681E0,8.401279449E0
3.560723917E0,-4.369862823E0,3.591631165E0,8.026159515E0
3.570757083E0,-4.287534027E0,3.617677002E0,7.649093628E0
3.580787083E0,-4.178560638E0,3.828139343E0,7.652686157E0
3.590816083E0,-3.933969269E0,3.954027557E0,7.917186127E0
3.600846083E0,-3.928879852E0,3.865112457E0,7.924371185E0
3.610875083E0,-4.031117249E0,3.992647247E0,7.766299896E0
3.620905083E0,-4.158652039E0,4.157903595E0,7.668852539E0
3.630934083E0,-4.188739471E0,4.139791260E0,7.614964600E0
3.640964083E0,-4.107009430E0,4.081113281E0,7.762407990E0
3.650993083E0,-3.927981720E0,4.162244568E0,7.932005310E0
3.661023083E0,-3.929777985E0,4.133803711E0,7.845485229E0
3.671052083E0,-4.018543396E0,3.883524170E0,7.918982391E0
3.681082083E0,-4.193379822E0,3.681145020E0,8.076454926E0
3.691111083E0,-4.438120880E0,2.925067291E0,7.889793091E0
3.701141083E0,-4.456083527E0,3.171903992E0,7.007827148E0
3.711170083E0,-4.465663605E0,3.702999573E0,7.065008240E0
3.721200083E0,-4.577481079E0,3.867357788E0,7.657326508E0
3.731229083E0,-4.356989594E0,3.902384949E0,8.018525391E0
3.741259083E0,-4.217928772E0,3.828139343E0,8.588839417E0
3.751288083E0,-4.461322632E0,3.749852142E0,8.675509186E0
