"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.452904917E0,3.861540854E-1,2.957091033E-1,-3.616773486E-1
3.462934917E0,3.065996766E-1,1.167483181E-1,-3.542561233E-1
3.472963917E0,1.943652481E-1,3.178735450E-2,-3.198541999E-1
3.482993917E0,8.010812849E-2,4.820796475E-2,-2.714122832E-1
3.493022917E0,3.356965631E-2,7.934910804E-2,-2.646044493E-1
3.503052917E0,3.102580085E-2,9.047060460E-2,-3.066870570E-1
3.513081917E0,6.316668540E-2,1.142765954E-1,-3.213437498E-1
3.523111917E0,7.258306444E-2,1.324448586E-1,-2.655170560E-1
3.533140917E0,6.809084862E-2,8.275933564E-2,-1.495625079E-1
3.543170917E0,6.847707927E-2,-1.927939989E-2,-6.885629147E-2
3.553199917E0,9.360027313E-2,-8.263765834E-3,-4.652781785E-2
3.563229917E0,1.286142915E-1,7.302935421E-2,-3.216015920E-2
3.573263083E0,1.355211884E-1,1.580134779E-1,-5.165636167E-2
3.583293083E0,1.126442254E-1,1.936001778E-1,-1.592924818E-2
3.593322083E0,7.580471784E-2,1.780640930E-1,-1.170547307E-2
3.603352083E0,4.710528255E-2,1.463796347E-1,-2.199657261E-2
3.613381083E0,3.571680188E-2,1.199480295E-1,-1.529446244E-2
3.623411083E0,3.584222123E-2,6.029072031E-2,-1.113724988E-2
3.633440083E0,1.584880427E-2,-1.443571318E-2,-4.804652929E-2
3.643470083E0,-1.339853369E-2,-6.897503138E-2,-9.246156365E-2
3.653499083E0,-3.916275501E-2,-6.300848722E-2,-1.142257154E-1
3.663529083E0,-2.933194116E-2,-6.400786340E-2,-1.231891289E-1
3.673558083E0,-1.918425784E-3,-7.704456896E-2,-1.214692593E-1
3.683588083E0,8.756346256E-2,-1.854974404E-2,-2.203337401E-1
3.693617083E0,2.758097947E-1,2.419968843E-1,-2.912728786E-1
3.703647083E0,4.518093467E-1,4.717537165E-1,-3.694585562E-1
3.713676083E0,6.076924205E-1,5.382720232E-1,-4.147519767E-1
3.723706083E0,6.606680751E-1,6.156715155E-1,-3.975786567E-1
3.733735083E0,5.812425017E-1,6.544777751E-1,-3.367563188E-1
3.743765083E0,4.536536634E-1,6.086822748E-1,-2.865457237E-1
3.753794083E0,3.574941158E-1,6.303838491E-1,-2.316963524E-1
3.763824083E0,3.591132462E-1,6.964247227E-1,-1.518063992E-1
3.773853083E0,4.338732362E-1,7.100374699E-1,-4.777374119E-2
