"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.757255125E0,-3.368830308E-2,-5.114363432E-1,-7.074360549E-2
2.767285125E0,-1.957416534E-1,-3.668653369E-1,-5.138641596E-2
2.777316125E0,-2.549558878E-1,-1.449086815E-1,-4.174620844E-3
2.787347125E0,-2.911344171E-1,-4.505503457E-3,-3.656744584E-2
2.797378125E0,-3.223489523E-1,1.868490279E-1,-1.892792434E-2
2.807409125E0,-3.637003899E-1,3.601451814E-1,1.648892276E-2
2.817440125E0,-3.744597733E-1,4.245541990E-1,8.103541285E-2
2.827470125E0,-3.845470250E-1,3.707170784E-1,1.421144754E-1
2.837501125E0,-4.274550080E-1,3.055046797E-1,1.581777483E-1
2.847532125E0,-4.168460369E-1,3.640161753E-1,1.468992531E-1
2.857563125E0,-4.112431109E-1,3.462347388E-1,1.692008823E-1
2.867594125E0,-4.280700386E-1,3.694274127E-1,1.830810159E-1
2.877624125E0,-4.706490338E-1,4.500041008E-1,1.178424880E-1
2.887655125E0,-4.480068386E-1,5.027573705E-1,5.324538052E-2
2.897686125E0,-3.802609444E-1,4.544846416E-1,6.904553622E-2
2.907717125E0,-2.708220780E-1,2.882632017E-1,3.766311333E-2
2.917748125E0,-1.666909158E-1,6.184402853E-2,-4.395266622E-2
2.927779125E0,-1.865501106E-1,9.388904274E-2,-8.244226873E-2
2.937809125E0,-2.895841002E-1,1.469181180E-1,-2.695398927E-1
2.947840125E0,-1.516233087E-1,-3.274218366E-2,-4.127718806E-1
2.957871125E0,-7.209841907E-2,-1.492529660E-1,-5.068217516E-1
2.967902125E0,-1.187186465E-1,-1.220152229E-1,-6.467958689E-1
2.977933125E0,-2.352458984E-1,9.267560393E-2,-4.559744298E-1
2.987964125E0,-4.581862986E-1,3.026344478E-1,4.358824342E-2
2.997994125E0,-4.280759692E-1,3.784220517E-1,1.485206634E-1
3.008025125E0,-2.521259785E-1,3.431290388E-1,6.855525076E-2
3.018056125E0,-1.778308861E-2,2.413988709E-1,-6.239885464E-3
3.028087125E0,1.227844059E-1,1.602715254E-1,-9.480952285E-3
3.038118125E0,1.232155934E-1,4.229612648E-2,-9.579086304E-2
3.048148125E0,1.999748200E-1,-2.256029546E-1,-1.224610880E-1
3.058179125E0,2.501932085E-1,-5.504450202E-1,1.994022727E-2
3.068210125E0,1.825784892E-1,-2.523243725E-1,8.867082000E-2
3.078241125E0,1.630750746E-1,-1.640155315E-1,5.366028473E-2
3.088272125E0,1.867750734E-1,-2.363549769E-1,8.272827603E-3
3.098303125E0,2.160290033E-1,-2.107544392E-1,3.687610105E-2
3.108333125E0,1.256559640E-1,-1.491251588E-1,7.162103057E-2
3.118364125E0,4.044200480E-2,3.528986126E-2,9.661172330E-2
3.128395125E0,-4.484972358E-2,7.141430676E-2,1.541570276E-1
3.138426125E0,-1.613973826E-1,7.599929720E-2,2.212249041E-1
3.148457125E0,-3.011555672E-1,3.895419836E-2,2.787148356E-1
3.158488125E0,-3.088909388E-1,5.284291226E-3,3.165670037E-1
3.168518125E0,-3.483531475E-1,7.543221861E-2,2.540152073E-1
3.178549125E0,-3.726172745E-1,2.601933479E-1,1.573790014E-1
3.188580125E0,-3.200496733E-1,3.766637743E-1,9.643788636E-2
3.198611125E0,-2.439323962E-1,4.097414911E-1,3.667016700E-2
3.208642125E0,-2.330302149E-1,3.283326626E-1,-1.862078533E-2
3.218673125E0,7.182143629E-2,-7.327872515E-1,1.856308281E-1
3.228703125E0,1.154424101E-1,-1.192782521E0,6.087398157E-2
