"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.351286393E2,5.058329209E1,8.687486415E0,1.675408841E2,2.447727878E0,1.065391862E2,1.077467383E1,6.875271862E0
1.361286227E2,5.058328958E1,8.687530263E0,1.673175697E2,2.585951480E0,1.120163466E2,1.082532366E1,6.958926881E0
1.371286063E2,5.058328594E1,8.687579770E0,1.669461349E2,2.832599067E0,1.071572741E2,1.076403684E1,6.827064220E0
1.381285901E2,5.058328480E1,8.687608003E0,1.668942024E2,2.399427369E0,1.079204167E2,1.072919317E1,6.783773766E0
1.391285735E2,5.058328371E1,8.687646275E0,1.664552811E2,2.317846494E0,9.912660603E1,1.042975170E1,6.840303195E0
1.401285561E2,5.058329052E1,8.687694478E0,1.662134964E2,2.389325445E0,9.394439673E1,1.072732057E1,6.867232516E0
1.411285394E2,5.058328977E1,8.687738607E0,1.663244333E2,2.310573403E0,9.699131274E1,1.073675426E1,6.681641236E0
1.421285230E2,5.058329221E1,8.687787708E0,1.668192313E2,2.416797074E0,9.614047148E1,1.057704173E1,6.415743024E0
1.431285069E2,5.058328696E1,8.687824464E0,1.676297743E2,2.178493766E0,1.006217642E2,1.058552988E1,6.386491825E0
1.441284896E2,5.058328140E1,8.687868493E0,1.682609909E2,2.433545461E0,1.024027482E2,1.028980919E1,6.230154183E0
1.451284738E2,5.058327993E1,8.687911445E0,1.674680213E2,2.671047225E0,9.737174864E1,9.974752058E0,6.188185346E0
1.461284566E2,5.058328494E1,8.687964077E0,1.679259960E2,3.172602393E0,8.429936332E1,9.810949486E0,6.184257844E0
1.471284404E2,5.058328971E1,8.687993314E0,1.678381973E2,2.789478979E0,7.805160463E1,9.667162727E0,5.958251036E0
1.481284231E2,5.058328157E1,8.688026141E0,1.674239814E2,2.376788673E0,8.812645800E1,9.580229180E0,6.227801820E0
1.491284064E2,5.058328127E1,8.688065841E0,1.673568108E2,2.558861798E0,9.215566738E1,9.411756298E0,6.279802141E0
1.501283901E2,5.058327798E1,8.688096984E0,1.678515062E2,2.570292645E0,9.029319645E1,9.164450800E0,6.028929359E0
1.511283737E2,5.058327351E1,8.688140231E0,1.693678664E2,2.752493321E0,8.974627460E1,9.025934414E0,5.941372338E0
1.521283573E2,5.058326989E1,8.688176057E0,1.702096282E2,2.695989761E0,9.127379176E1,8.959460752E0,5.668220908E0
1.531283401E2,5.058326485E1,8.688213268E0,1.690595716E2,2.604772813E0,9.529463779E1,8.743820563E0,5.565340595E0
1.541283233E2,5.058325427E1,8.688256675E0,1.683652331E2,2.650400542E0,1.003754076E2,8.856962896E0,5.638622574E0
1.551283075E2,5.058325200E1,8.688293837E0,1.680894012E2,2.651877964E0,1.004729549E2,8.786440943E0,5.719321809E0
1.561282905E2,5.058324865E1,8.688315909E0,1.679039563E2,2.239540422E0,1.011704064E2,8.611816414E0,5.636307097E0
1.571282736E2,5.058323757E1,8.688349187E0,1.693558796E2,2.258155298E0,1.110418204E2,8.515751133E0,5.468272998E0
1.581282575E2,5.058322968E1,8.688388152E0,1.697024919E2,2.402288862E0,1.102311478E2,8.673972746E0,5.304941768E0
1.591282405E2,5.058322396E1,8.688420538E0,1.686352315E2,2.349726234E0,1.068596094E2,8.613911242E0,5.169006513E0
1.601282239E2,5.058322080E1,8.688448345E0,1.685001875E2,2.329765466E0,1.034851772E2,8.633566014E0,5.386687036E0
1.611282067E2,5.058321182E1,8.688493663E0,1.680117975E2,2.819147710E0,1.074654067E2,8.379154342E0,5.113482387E0
1.621281906E2,5.058321772E1,8.688524996E0,1.676082183E2,2.574527917E0,9.907172668E1,8.135889565E0,4.943847649E0
1.631281735E2,5.058320115E1,8.688562419E0,1.678638077E2,2.598651779E0,1.106413441E2,8.033125291E0,4.692668246E0
1.641281573E2,5.058319668E1,8.688602545E0,1.691012970E2,2.654125368E0,1.028115571E2,7.919292636E0,4.663775218E0
1.651281402E2,5.058319918E1,8.688634473E0,1.705279250E2,2.266644376E0,9.385309962E1,7.870117939E0,4.845865076E0
1.661281240E2,5.058319841E1,8.688670083E0,1.705111691E2,2.395359125E0,9.553369126E1,7.743940937E0,4.834692137E0
1.671281077E2,5.058320215E1,8.688718166E0,1.694691551E2,2.691820001E0,9.094444731E1,7.798355020E0,4.811793766E0
1.681280905E2,5.058320364E1,8.688763087E0,1.689960244E2,2.705111758E0,9.275269647E1,7.699274406E0,4.786143589E0
1.691280740E2,5.058320255E1,8.688806828E0,1.690043448E2,2.844811826E0,9.559710199E1,7.556401603E0,4.721415422E0
1.701280574E2,5.058320614E1,8.688853995E0,1.691121263E2,2.879833369E0,9.188429160E1,7.605584503E0,4.430429104E0
1.711280407E2,5.058321867E1,8.688873802E0,1.702337694E2,2.152829883E0,8.642185861E1,8.000570633E0,4.607842660E0
1.721280237E2,5.058321308E1,8.688915980E0,1.715620044E2,2.283980574E0,9.456505856E1,7.974730510E0,4.488424308E0
