"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.203499833E0,5.326373749E0,-6.215075684E0,5.398673401E0
2.213528833E0,5.964197388E0,-6.286028137E0,6.858138428E0
2.223558833E0,6.304290161E0,-6.444847870E0,7.275171204E0
2.233587833E0,6.188580780E0,-6.784641266E0,6.370452576E0
2.243616833E0,6.251749420E0,-6.534810791E0,4.388723602E0
2.253645833E0,6.055956573E0,-6.437363434E0,3.047662354E0
2.263674833E0,5.829627228E0,-6.429878998E0,2.646795959E0
2.273704833E0,5.693560181E0,-6.478827209E0,2.012714539E0
2.283733833E0,6.313570862E0,-5.802084503E0,1.803150330E0
2.293762833E0,7.320377197E0,-5.826633453E0,3.197051697E0
2.303791833E0,7.337591400E0,-6.060297546E0,5.417833557E0
2.313820833E0,5.380561066E0,-7.024891663E0,7.333100739E0
2.323849833E0,5.223687286E0,-6.747518463E0,9.253756714E0
2.333879833E0,5.374573517E0,-6.998995514E0,9.182804260E0
2.343908833E0,6.632557526E0,-7.505093079E0,8.164920959E0
2.353937833E0,6.999594269E0,-7.492369537E0,6.516848145E0
2.363966833E0,5.811664581E0,-7.153474274E0,4.228856049E0
2.373995833E0,5.263803864E0,-6.558162231E0,2.333946533E0
2.384025833E0,4.740492096E0,-6.396797791E0,6.682104492E-1
2.394054833E0,4.088597717E0,-6.295009460E0,1.725910950E-1
2.404083833E0,4.100123749E0,-6.354585571E0,6.340814209E-1
2.414112833E0,5.477559357E0,-7.026388550E0,1.686542816E0
2.424141833E0,7.530689850E0,-7.225923615E0,4.628824310E0
2.434170833E0,8.785081329E0,-7.292086029E0,7.103777618E0
2.444200833E0,8.761879578E0,-7.433541870E0,7.717651062E0
2.454229833E0,7.710765381E0,-7.459288330E0,7.899073792E0
2.464258833E0,5.384452972E0,-7.807164917E0,7.222480774E0
2.474287833E0,3.584595795E0,-7.990234222E0,5.387147369E0
2.484316833E0,2.632126465E0,-7.797734528E0,3.482807465E0
2.494346833E0,2.467319183E0,-7.407645721E0,3.486250305E-1
2.504375833E0,2.240091705E0,-6.327641602E0,-1.878593445E0
2.514404833E0,2.073937225E0,-5.545518036E0,-3.285218353E0
2.524433833E0,1.341061249E0,-6.820117493E0,-4.184099121E0
2.534462833E0,8.990304565E-1,-8.014483795E0,-3.350332947E0
2.544492833E0,1.581611023E0,-8.476423187E0,-1.039737854E0
2.554521833E0,2.336341553E0,-9.009913788E0,2.666854248E0
2.564550833E0,3.106490021E0,-8.875343628E0,6.052813110E0
2.574579833E0,4.016447754E0,-8.573271790E0,6.782545624E0
2.584608833E0,5.803880768E0,-7.555987244E0,6.833290100E0
2.594637833E0,6.775061188E0,-7.101083221E0,6.876250763E0
2.604667833E0,6.275998993E0,-7.199428711E0,4.503834229E0
2.614696833E0,5.973029022E0,-6.726562042E0,2.722538452E0
2.624725833E0,5.245691528E0,-6.159990234E0,2.108066254E0
2.634754833E0,4.389472046E0,-6.133794708E0,1.751507721E0
2.644783833E0,2.759212189E0,-8.389903107E0,2.996019745E0
2.654813833E0,3.708837433E0,-7.589667206E0,8.256829834E-1
2.664842833E0,5.598058777E0,-8.177195435E0,1.053209839E0
2.674871833E0,5.964047699E0,-9.021439819E0,5.806425476E-1
2.684900833E0,5.882018280E0,-9.982890472E0,1.417552185E0
2.694929833E0,6.994205475E0,-9.364825745E0,1.684297485E0
2.704959833E0,6.948700104E0,-9.942624207E0,2.702031097E0
2.714988833E0,6.484066315E0,-1.146735352E1,3.851191406E0
2.725017833E0,4.961282959E0,-1.202105209E1,4.072131958E0
2.735046833E0,4.615352325E0,-1.064406555E1,4.154311066E0
2.745075833E0,3.806733856E0,-8.305778046E0,2.287243652E0
2.755105833E0,1.164877625E0,-7.740254059E0,-1.274599457E0
2.765134833E0,-5.068460083E-1,-7.329807587E0,-1.123713226E0
2.775163833E0,-2.284249878E-1,-8.202193451E0,2.289189606E0
2.785192833E0,1.080153809E0,-1.109417953E1,3.698359222E0
2.795221833E0,2.463726654E0,-1.276036469E1,5.181325378E0
2.805250833E0,2.145039368E0,-1.498279312E1,3.776197357E0
2.815280833E0,-8.021818542E-1,-1.632804565E1,1.837578735E0
2.825309833E0,-1.787283325E-1,-1.379486343E1,2.160008240E-1
2.835338833E0,3.158881073E0,-1.128488297E1,1.658551025E0
2.845367833E0,3.252735901E0,-8.601562958E0,3.860172729E0
2.855396833E0,2.671494598E0,-8.236472168E0,5.262157288E0
2.865426833E0,2.369422760E0,-8.684789886E0,3.096610565E0
2.875455833E0,1.808239746E0,-8.297994232E0,3.538940735E0
2.885484833E0,1.509011993E0,-7.982300720E0,4.668641510E0
2.895513833E0,1.602567444E0,-9.011260986E0,3.971092072E0
2.905542833E0,1.636097717E0,-1.007899063E1,2.701282654E0
2.915572833E0,1.928290100E0,-1.042731628E1,1.176403656E0
2.925601833E0,1.967209167E0,-9.232500916E0,1.113534393E0
2.935630833E0,1.978435822E0,-9.132508850E0,2.321821747E0
2.945659833E0,1.924398193E0,-9.923464050E0,3.643872528E0
2.955688833E0,2.144141235E0,-9.628876648E0,3.692221985E0
2.965718833E0,2.500999146E0,-8.706045685E0,3.368744659E0
2.975747833E0,2.026785278E0,-8.221952362E0,3.656895447E0
2.985776833E0,1.137334900E0,-5.244194641E0,5.182223511E0
2.995805833E0,1.236279144E0,-4.756508789E0,5.332361298E0
3.005834833E0,1.683249664E0,-7.953261108E0,4.932842102E0
3.015864833E0,2.145338745E0,-1.104942261E1,3.382066956E0
3.025893833E0,3.490591278E0,-1.118668716E1,2.472857666E0
3.035922833E0,4.165238342E0,-9.953252106E0,2.911445618E0
3.045951833E0,3.439397736E0,-8.145311737E0,4.378694458E0
3.055980833E0,1.229094086E0,-7.444319458E0,6.367758179E0
3.066010833E0,1.454525299E0,-8.882229309E0,4.402045898E0
3.076039833E0,2.766996002E0,-1.048779053E1,1.568288727E0
3.086068833E0,2.498155060E0,-1.095347214E1,2.004032593E0
3.096097833E0,2.266885986E0,-8.709937592E0,5.913452911E0
3.106126333E0,2.302661591E0,-7.063062286E0,6.210734711E0
3.116156333E0,2.731819153E0,-9.727970581E0,4.215084686E0
3.126185333E0,2.039209442E0,-1.329086151E1,3.073857880E0
3.136214333E0,1.641636200E0,-1.302336777E1,3.606899414E0
3.146243333E0,2.110012207E0,-1.174308014E1,4.166585541E0
3.156272333E0,2.152074738E0,-1.018661682E1,4.477638702E0
3.166302333E0,2.287243652E0,-6.392456818E0,5.230123901E0
3.176331333E0,2.500550079E0,-4.758754120E0,4.887785797E0
3.186360333E0,2.307301941E0,-4.931045837E0,3.913611603E0
3.196389333E0,1.926643524E0,-5.820945282E0,1.579365692E0
3.206418333E0,1.699416046E0,-6.797963562E0,1.913470917E0
3.216448333E0,1.511107635E0,-7.835306396E0,3.238964539E0
3.226477333E0,1.822310486E0,-8.447832642E0,4.461172943E0
3.236506333E0,2.501148834E0,-9.101523285E0,5.096751251E0
3.246535333E0,2.387535095E0,-9.736203461E0,4.053570557E0
3.256564333E0,2.910397797E0,-9.962233429E0,3.471431122E0
3.266594333E0,2.491718445E0,-9.194030914E0,2.275418243E0
3.276623333E0,1.923200684E0,-7.454647980E0,-9.675878906E-1
3.286652333E0,1.723366241E0,-8.499175873E0,1.891616364E0
3.296681333E0,1.278491364E0,-7.783514099E0,3.371139679E0
3.306710333E0,1.599124603E0,-6.667734375E0,3.488495636E0
3.316740333E0,2.151026917E0,-6.275400238E0,2.597847748E0
3.326769333E0,1.633403320E0,-3.921694794E0,1.909429321E0
3.336798333E0,1.770518188E0,-3.879781952E0,3.988905029E0
3.346827333E0,2.334096222E0,-9.414821777E0,5.125790863E0
3.356856333E0,2.448458405E0,-1.332903214E1,5.576503601E0
3.366886333E0,4.012256470E0,-1.394574966E1,4.628524933E0
3.376915333E0,4.115990753E0,-1.243539047E1,3.445684662E0
3.386944333E0,3.686683502E0,-1.168320465E1,2.615810394E0
3.396973333E0,3.857178955E0,-1.132499954E1,2.128723297E0
3.407002333E0,3.505260773E0,-1.133817215E1,1.583556976E0
3.417032333E0,2.733465729E0,-1.076411591E1,1.230740662E0
3.427061333E0,2.443818054E0,-1.027867538E1,1.304836578E0
3.437090333E0,1.767973480E0,-9.521849213E0,2.532134399E0
3.447119333E0,1.329535217E0,-8.203091583E0,3.930825806E0
3.457148333E0,1.123862915E0,-7.434440002E0,4.764442291E0
3.467178333E0,1.191971283E0,-7.216343536E0,4.780758362E0
3.477207333E0,1.054257660E0,-7.173981628E0,4.494852905E0
3.487236333E0,1.238823853E0,-8.412506104E0,4.058809662E0
3.497265333E0,1.855840759E0,-8.060737610E0,2.288740540E0
3.507294333E0,2.737207947E0,-6.716682587E0,1.735790405E0
3.517324333E0,2.986140289E0,-9.050329742E0,2.125729523E0
3.527353333E0,1.486558685E0,-1.131781448E1,2.944826202E0
3.537382333E0,3.224295044E-1,-1.074166260E1,3.322790222E0
3.547411333E0,5.712121582E-1,-1.031639694E1,1.412762146E0
3.557441333E0,1.547781372E-1,-9.999505920E0,1.655856628E0
3.567470333E0,3.619473267E-1,-1.006132736E1,3.119812317E0
3.577499333E0,8.623567200E-1,-9.599537659E0,4.038451996E0
3.587528333E0,1.239422607E0,-1.030262558E1,3.797153778E0
3.597557333E0,1.107696533E0,-1.040441391E1,2.571352844E0
3.607587333E0,9.460327148E-1,-1.023077499E1,2.159858551E0
3.617616333E0,7.699987793E-1,-9.971065063E0,2.448308716E0
3.627645333E0,4.104464722E-1,-8.534652100E0,3.218157806E0
3.637674333E0,-5.746549988E-1,-6.918462982E0,4.132606201E0
3.647703333E0,5.276527405E-1,-8.675958252E0,4.794529724E0
3.657733333E0,2.262994080E0,-1.245140717E1,3.267704773E0
3.667762333E0,1.619631958E0,-1.247386047E1,4.793182526E0
3.677791333E0,8.577163696E-2,-1.339773926E1,7.091503143E0
3.687820333E0,-7.708969116E-2,-1.228674957E1,6.229146423E0
3.697849333E0,1.029858398E-1,-1.077654007E1,3.330723724E0
3.707879333E0,1.629361725E0,-1.049677185E1,1.597178650E0
3.717908333E0,2.384691010E0,-1.023810974E1,2.019300842E-1
3.727937333E0,1.556912384E0,-1.017853363E1,1.568588104E0
3.737966333E0,-4.023632813E-1,-1.131317413E1,5.006339264E0
3.747995333E0,-5.513035583E-1,-1.159878021E1,6.242319031E0
3.758025333E0,-5.074447632E-1,-1.028256729E1,6.159840546E0
3.768054333E0,-5.119354248E-2,-1.029229706E1,5.318889313E0
3.778083333E0,3.549119568E-1,-1.044557831E1,4.546046448E0
3.788112333E0,3.659889221E-1,-1.033406021E1,3.821253662E0
3.798141333E0,2.724334717E-2,-9.814640350E0,3.599714355E0
3.808171333E0,-3.550616455E-1,-9.012308807E0,2.992876282E0
3.818200333E0,-4.990621948E-1,-8.246800690E0,3.199446716E0
3.828229333E0,-2.182461548E-1,-7.596253510E0,3.586092682E0
3.838258333E0,-1.134041748E0,-7.468868408E0,4.488116913E0
3.848287333E0,-4.149371338E-1,-7.092850342E0,4.570445709E0
3.858317333E0,3.646417236E-1,-6.480324097E0,3.862268372E0
3.868346333E0,-1.564247131E-1,-5.416037292E0,2.884351959E0
3.878375333E0,-1.000220032E0,-4.357588348E0,2.765948181E0
3.888404333E0,-1.263971558E0,-3.075654144E0,1.845961304E0
