"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.022128167E0,-6.849933416E-2,1.708245277E-1,1.418921649E-1
3.032158167E0,-7.557827979E-2,1.667317897E-1,1.552220732E-1
3.042188167E0,-6.270795316E-2,1.518648118E-1,1.492184699E-1
3.052218167E0,-3.931527957E-2,1.166101545E-1,1.427467167E-1
3.062248167E0,-1.332262438E-2,5.960037187E-2,1.285414994E-1
3.072278167E0,-7.584044710E-3,-6.199416704E-3,1.081715301E-1
3.082308167E0,-2.583325282E-2,-6.048184633E-2,9.114003181E-2
3.092338167E0,-5.139507353E-2,-8.823331445E-2,6.776360422E-2
3.102368167E0,-6.185439974E-2,-1.025183201E-1,4.168606177E-2
3.112398167E0,-5.927432701E-2,-1.246470585E-1,1.246559247E-2
3.122428167E0,-1.431865245E-2,-1.225165129E-1,-2.353559807E-2
3.132458167E0,3.624918312E-2,-1.198701262E-1,-5.796787143E-2
3.142488167E0,1.042919829E-1,-1.292999983E-1,-8.615852892E-2
3.152518167E0,1.865794063E-1,-1.355648190E-1,-1.161845997E-1
3.162548167E0,2.570448518E-1,-1.432666928E-1,-1.361887306E-1
3.172578167E0,2.803536355E-1,-1.297775209E-1,-1.675924510E-1
3.182608167E0,2.539098263E-1,-1.338138133E-1,-1.680018753E-1
3.192638167E0,2.006002665E-1,-1.486406922E-1,-1.804540157E-1
3.202668167E0,1.403901428E-1,-1.277938187E-1,-1.778074056E-1
3.212698167E0,8.206930757E-2,-8.621254563E-2,-1.504231840E-1
3.222728167E0,2.146266401E-2,-3.453007340E-2,-1.393942386E-1
3.232758167E0,-2.572215907E-2,6.059166044E-3,-1.189957559E-1
3.242788167E0,-5.267689005E-2,2.462469228E-2,-9.137221426E-2
3.252818167E0,-7.959292829E-2,-2.285707369E-2,-2.116360366E-1
3.262848167E0,-6.914116908E-3,1.758378930E-3,-1.459681243E-1
3.272878167E0,-5.352369696E-2,2.865550667E-2,-6.207535788E-2
3.282908167E0,-1.428039223E-1,-4.020911828E-2,-2.818441018E-2
3.292938167E0,-1.390278339E-1,-1.001986861E-1,-1.545370184E-2
3.302967667E0,-6.987337768E-2,-1.139988005E-1,7.247663103E-3
3.312997667E0,-3.347355500E-2,-1.045613587E-1,1.358545478E-2
3.323027667E0,-6.446050014E-3,-9.843773395E-2,1.234370656E-2
3.333057667E0,7.298258133E-3,-5.935876817E-2,3.448482603E-3
3.343087667E0,5.472889170E-3,-2.272134833E-2,3.372784704E-6
3.353117667E0,-1.817251928E-2,1.863195002E-2,9.028293192E-3
3.363147667E0,-4.159764200E-2,4.796908796E-2,1.318974886E-2
