"Time (s)","X (hPa)"
3.452174128E2,9.710881805E2
3.462179908E2,9.710881805E2
3.472185668E2,9.711074829E2
3.482191428E2,9.711142731E2
3.492197198E2,9.711189270E2
3.502203038E2,9.711392212E2
3.512208778E2,9.711531067E2
3.522214468E2,9.711750793E2
3.532220268E2,9.712112427E2
3.542226008E2,9.712272644E2
3.552236288E2,9.712380219E2
3.562237558E2,9.712799835E2
3.572243308E2,9.712806702E2
3.582249018E2,9.712919617E2
3.592254848E2,9.713220215E2
3.602260628E2,9.713220215E2
3.612266378E2,9.713221741E2
3.622272138E2,9.713554382E2
3.632277898E2,9.713568115E2
3.642283658E2,9.713617706E2
3.652289418E2,9.713829041E2
3.662295188E2,9.714183044E2
3.672300918E2,9.714272308E2
3.682306748E2,9.714356995E2
3.692312448E2,9.714736938E2
3.702318268E2,9.714772797E2
3.712324058E2,9.714788055E2
3.722329778E2,9.715170288E2
3.732335528E2,9.715277100E2
3.742341338E2,9.715324402E2
3.752347038E2,9.715604401E2
3.762352798E2,9.715941620E2
3.772358558E2,9.715951538E2
3.782364348E2,9.716166687E2
3.792370078E2,9.716474152E2
3.802375848E2,9.716516113E2
3.812381618E2,9.716571045E2
3.822387398E2,9.716875458E2
3.832393188E2,9.716999817E2
3.842398898E2,9.717240906E2
3.852404668E2,9.717576599E2
3.862410398E2,9.717990112E2
3.872416178E2,9.718093872E2
3.882422018E2,9.718312073E2
3.892427718E2,9.718606567E2
3.902433488E2,9.718628693E2
3.912439248E2,9.718695831E2
3.922445018E2,9.718988800E2
3.932450788E2,9.719213867E2
3.942456528E2,9.719220734E2
3.952462308E2,9.719349670E2
3.962468068E2,9.719842529E2
3.972473818E2,9.719893646E2
3.982479568E2,9.720044708E2
3.992485338E2,9.720491028E2
4.002491098E2,9.720587921E2
4.012496868E2,9.720622253E2
4.022502648E2,9.720852661E2
4.032508478E2,9.721221924E2
4.042514168E2,9.721233368E2
4.052519958E2,9.721372223E2
4.062525708E2,9.721804047E2
4.072531468E2,9.721971130E2
4.082537248E2,9.722126770E2
4.092542988E2,9.722398376E2
4.102551498E2,9.722924042E2
4.112554468E2,9.722966003E2
4.122560268E2,9.723140717E2
4.132566058E2,9.723516846E2
4.142571838E2,9.723605347E2
4.152577518E2,9.723659515E2
4.162583308E2,9.724195862E2
4.172589048E2,9.724430847E2
4.182594838E2,9.724477386E2
4.192600608E2,9.724931335E2
4.202606348E2,9.725354767E2
4.212612148E2,9.725675201E2
4.222617918E2,9.725838470E2
4.232623638E2,9.726382446E2
4.242629448E2,9.726535797E2
4.252635218E2,9.726563263E2
4.262640998E2,9.726784515E2
4.272646748E2,9.726917267E2
4.282652478E2,9.726983643E2
4.292658228E2,9.727281952E2
4.302663978E2,9.727439880E2
4.312669798E2,9.727618408E2
4.322675508E2,9.728070831E2
4.332681288E2,9.728348541E2
4.342687048E2,9.728603363E2
4.352692788E2,9.728897858E2
4.362698568E2,9.729160309E2
4.372704338E2,9.729277039E2
4.382710108E2,9.729397583E2
4.392715848E2,9.729685211E2
4.402721618E2,9.729872131E2
4.412727378E2,9.730007172E2
4.422733158E2,9.730545044E2
4.432738948E2,9.730625153E2
4.442744698E2,9.730907440E2
4.452750428E2,9.730922699E2
4.462756188E2,9.731188202E2
4.472761998E2,9.731298065E2
4.482767708E2,9.731463623E2
4.492776218E2,9.731811523E2
4.502779238E2,9.731901550E2
4.512785018E2,9.732050323E2
4.522790778E2,9.732379150E2
4.532796518E2,9.732527161E2
4.542806998E2,9.732554626E2
4.552808078E2,9.732611084E2
4.562813878E2,9.733031464E2
4.572819618E2,9.733147430E2
4.582825368E2,9.733184052E2
4.592831138E2,9.733539581E2
4.602836858E2,9.733667755E2
4.612842678E2,9.733676147E2
4.622848428E2,9.733784485E2
4.632854168E2,9.734154510E2
4.642859978E2,9.734186554E2
4.652865688E2,9.734214783E2
4.662871408E2,9.734634399E2
4.672881888E2,9.734634399E2
4.682882988E2,9.734665680E2
4.692888778E2,9.734700012E2
4.702894528E2,9.735028839E2
4.712900298E2,9.735043335E2
4.722906028E2,9.735124969E2
4.732911808E2,9.735366058E2
4.742917598E2,9.735506439E2
4.752923338E2,9.735611725E2
4.762930448E2,9.735611725E2
4.772934898E2,9.735848236E2
4.782940598E2,9.735848236E2
4.792946378E2,9.735885620E2
4.802952138E2,9.736044312E2
4.812957928E2,9.736078644E2
4.822963658E2,9.736146545E2
4.832969418E2,9.736221313E2
4.842975188E2,9.736466217E2
4.852980958E2,9.736471558E2
4.862986728E2,9.736472321E2
4.872992468E2,9.736651611E2
4.882998288E2,9.736717987E2
4.893005748E2,9.736786652E2
4.903009838E2,9.736899567E2
4.913015538E2,9.737163544E2
4.923021348E2,9.737248993E2
4.933027048E2,9.737341309E2
4.943032878E2,9.737466431E2
4.953038618E2,9.737660217E2
4.963044438E2,9.737687683E2
4.973050128E2,9.737694550E2
4.983055938E2,9.737796783E2
4.993061658E2,9.737796783E2
5.003067448E2,9.737797546E2
5.013073178E2,9.737857056E2
5.023078918E2,9.737886047E2
5.033084688E2,9.737982941E2
5.043090468E2,9.737992859E2
5.053096198E2,9.738173676E2
5.063102958E2,9.738209534E2
5.073107728E2,9.738311005E2
5.083113518E2,9.738360596E2
5.093119298E2,9.738360596E2
5.103125108E2,9.738412476E2
5.113130858E2,9.738412476E2
5.123136598E2,9.738552094E2
5.133142368E2,9.738552094E2
5.143148108E2,9.738581085E2
5.153153848E2,9.738581085E2
5.163159648E2,9.738695526E2
5.173165388E2,9.738709259E2
5.183171188E2,9.738788605E2
5.193177798E2,9.738844299E2
5.203182658E2,9.739035034E2
5.213188438E2,9.739083862E2
5.223194178E2,9.739127350E2
5.233199968E2,9.739247131E2
5.243205728E2,9.739372253E2
5.253211538E2,9.739465332E2
5.263217258E2,9.739477539E2
5.273223038E2,9.739613342E2
5.283228808E2,9.739678192E2
5.293234578E2,9.739775085E2
5.303240328E2,9.739775085E2
5.313246058E2,9.739757538E2
5.323254738E2,9.739655304E2
