"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.577743125E0,-5.293182373E0,-3.777354431E1,-2.968453979E1
2.587772125E0,-5.370956421E0,-3.779960632E1,-2.950054932E1
2.597802125E0,-5.490600586E0,-3.798924255E1,-2.933975220E1
2.607832125E0,-5.595535278E0,-3.797425842E1,-2.930053711E1
2.617862125E0,-5.522262573E0,-3.797703552E1,-2.892272949E1
2.627891125E0,-5.460052490E0,-3.798347473E1,-2.956042480E1
2.637921125E0,-5.826858521E0,-3.806817627E1,-2.920532227E1
2.647951125E0,-5.848648071E0,-3.802336121E1,-2.962005615E1
2.657980125E0,-5.827316284E0,-3.783074951E1,-2.947778320E1
2.668010125E0,-6.112686157E0,-3.797306824E1,-2.976556396E1
2.678040125E0,-6.056167603E0,-3.792944336E1,-2.971362305E1
2.688069125E0,-6.063507080E0,-3.767706299E1,-2.980038452E1
2.698099125E0,-5.939697266E0,-3.785862732E1,-2.956643677E1
2.708129125E0,-6.098159790E0,-3.791476440E1,-2.916506958E1
2.718159125E0,-6.166122437E0,-3.781858826E1,-2.975222778E1
2.728188125E0,-6.213165283E0,-3.764048767E1,-3.003097534E1
2.738218125E0,-6.156402588E0,-3.778947449E1,-2.998455811E1
2.748248125E0,-6.336791992E0,-3.787843323E1,-2.965631104E1
2.758277125E0,-6.279205322E0,-3.765750122E1,-2.976541138E1
2.768307125E0,-6.193679810E0,-3.771374512E1,-2.953283691E1
2.778337125E0,-6.503677368E0,-3.775639343E1,-2.899761963E1
2.788366125E0,-6.438552856E0,-3.770896912E1,-2.905981445E1
2.798396125E0,-6.371444702E0,-3.788697815E1,-2.939700317E1
2.808426125E0,-6.366592407E0,-3.783460999E1,-2.935671997E1
2.818455125E0,-6.277206421E0,-3.777667236E1,-2.958444214E1
2.828485125E0,-6.329025269E0,-3.791453552E1,-2.928570557E1
2.838515125E0,-6.402648926E0,-3.755764771E1,-2.962228394E1
2.848545125E0,-6.246887207E0,-3.765156555E1,-2.994705200E1
2.858574125E0,-6.235183716E0,-3.765815735E1,-2.970034790E1
2.868604125E0,-6.063568115E0,-3.768585205E1,-2.992190552E1
2.878634125E0,-6.260620117E0,-3.750225830E1,-3.000219727E1
2.888663125E0,-6.270339966E0,-3.759504700E1,-2.974490356E1
2.898693125E0,-6.283981323E0,-3.782015991E1,-2.958666992E1
2.908723125E0,-6.392150879E0,-3.769425964E1,-2.957980347E1
2.918752125E0,-6.501937866E0,-3.768580627E1,-2.977819824E1
2.928782125E0,-6.617248535E0,-3.744779968E1,-2.957977295E1
2.938812125E0,-6.911361694E0,-3.762345886E1,-2.974395752E1
2.948842125E0,-7.098983765E0,-3.755427551E1,-2.993237305E1
2.958871125E0,-7.185531616E0,-3.723492432E1,-3.024276733E1
2.968901125E0,-7.231109619E0,-3.688873291E1,-3.045266724E1
2.978931125E0,-7.629241943E0,-3.672500610E1,-3.011505127E1
2.988960125E0,-7.896621704E0,-3.668330383E1,-3.039889526E1
2.998990125E0,-7.990127563E0,-3.659808350E1,-3.050631714E1
