"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.497597750E0,3.277677917E1,-2.460206604E1,-3.945968628E1
2.507627750E0,3.279920578E1,-2.441423035E1,-3.960546875E1
2.517658750E0,3.277119446E1,-2.443386841E1,-3.940209961E1
2.527688750E0,3.250237274E1,-2.451644897E1,-3.976049805E1
2.537722542E0,3.226560593E1,-2.423355103E1,-4.036462402E1
2.547752542E0,3.215055847E1,-2.410536194E1,-4.039141846E1
2.557782542E0,3.179615402E1,-2.389152527E1,-4.075067139E1
2.567813542E0,3.153796768E1,-2.378071594E1,-4.058831787E1
2.577843542E0,3.159741974E1,-2.369409180E1,-4.093286133E1
2.587873542E0,3.168400574E1,-2.400459290E1,-4.079913330E1
2.597903542E0,3.182910538E1,-2.408839417E1,-4.028860474E1
2.607933542E0,3.182510376E1,-2.405981445E1,-4.016552734E1
2.617964542E0,3.197643661E1,-2.433270264E1,-4.012399292E1
2.627994542E0,3.194239807E1,-2.398907471E1,-4.057254028E1
2.638024542E0,3.200709152E1,-2.339790344E1,-4.042562866E1
2.648054542E0,3.204082108E1,-2.282571411E1,-4.077032471E1
2.658085542E0,3.207663727E1,-2.196456909E1,-4.121789551E1
2.668115542E0,3.205178070E1,-2.155935669E1,-4.172711182E1
2.678145542E0,3.172997665E1,-2.101660156E1,-4.255511475E1
2.688175542E0,3.104853058E1,-2.016404724E1,-4.280209351E1
2.698205542E0,3.077209473E1,-1.941453552E1,-4.347695923E1
2.708236542E0,3.041518021E1,-1.886790466E1,-4.417858887E1
2.718266542E0,3.000832367E1,-1.852880859E1,-4.496463013E1
2.728296542E0,2.952270508E1,-1.830007935E1,-4.483081055E1
2.738326542E0,2.886849213E1,-1.781239319E1,-4.478106689E1
2.748356542E0,2.848424911E1,-1.806359863E1,-4.555758667E1
2.758387542E0,2.804255295E1,-1.834402466E1,-4.566647339E1
2.768417542E0,2.765005493E1,-1.820687866E1,-4.585583496E1
2.778447542E0,2.741921997E1,-1.861169434E1,-4.617016602E1
2.788477542E0,2.708552170E1,-1.900517273E1,-4.624407959E1
2.798508542E0,2.701433563E1,-1.881112671E1,-4.618228149E1
2.808538542E0,2.683946228E1,-1.926544189E1,-4.611520386E1
2.818568542E0,2.680842209E1,-1.926399231E1,-4.604843140E1
2.828598542E0,2.671100616E1,-1.948344421E1,-4.577194214E1
2.838628542E0,2.672591782E1,-2.006979370E1,-4.595303345E1
2.848659542E0,2.660781479E1,-2.042388916E1,-4.580105591E1
2.858689542E0,2.659152603E1,-2.068916321E1,-4.562731934E1
2.868719542E0,2.635781860E1,-2.089369202E1,-4.536511230E1
2.878749542E0,2.554197311E1,-2.158052063E1,-4.522155762E1
2.888780542E0,2.438317108E1,-2.230166626E1,-4.551516724E1
2.898810542E0,2.337526321E1,-2.311579895E1,-4.555618286E1
2.908840542E0,2.224637604E1,-2.398382568E1,-4.574102783E1
2.918870542E0,2.079106522E1,-2.464671326E1,-4.623629761E1
2.928900542E0,1.940390015E1,-2.540560913E1,-4.670156860E1
2.938931542E0,1.813687897E1,-2.607276917E1,-4.697140503E1
2.948961542E0,1.723515320E1,-2.663549805E1,-4.704644775E1
2.958991542E0,1.662788391E1,-2.660395813E1,-4.701177979E1
2.969021542E0,1.660529327E1,-2.657579041E1,-4.681866455E1
2.979052542E0,1.721228790E1,-2.663851929E1,-4.678234863E1
2.989082542E0,1.746218872E1,-2.660676575E1,-4.631576538E1
2.999112542E0,1.770533752E1,-2.701820374E1,-4.631866455E1
3.009142542E0,1.782404327E1,-2.739486694E1,-4.627539062E1
3.019172542E0,1.802712250E1,-2.747206116E1,-4.612930298E1
