"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.867507363E2,-2.283444214E1,-3.296832275E1,2.679042053E1
1.867607613E2,-2.258799744E1,-3.281076050E1,2.681607056E1
1.867707853E2,-2.253765869E1,-3.301837158E1,2.684745789E1
1.867808103E2,-2.253453064E1,-3.288378906E1,2.689196777E1
1.867908343E2,-2.289846802E1,-3.277743530E1,2.682081604E1
1.868008593E2,-2.318611145E1,-3.237054443E1,2.720802307E1
1.868108833E2,-2.363623047E1,-3.192059326E1,2.720600891E1
1.868209083E2,-2.432701111E1,-3.131958008E1,2.739395142E1
1.868309323E2,-2.514349365E1,-3.095520020E1,2.761433411E1
1.868409563E2,-2.579449463E1,-3.050830078E1,2.726014709E1
1.868509813E2,-2.650744629E1,-3.038882446E1,2.677357483E1
1.868610053E2,-2.717640686E1,-3.024606323E1,2.618113708E1
1.868710303E2,-2.751629639E1,-3.051867676E1,2.563737488E1
1.868810543E2,-2.784646606E1,-3.069927979E1,2.506661987E1
1.868910793E2,-2.779750061E1,-3.091317749E1,2.499603271E1
1.869011033E2,-2.739772034E1,-3.109271240E1,2.519309998E1
1.869111273E2,-2.678353882E1,-3.111413574E1,2.552923584E1
1.869211523E2,-2.637788391E1,-3.114227295E1,2.577842712E1
1.869311763E2,-2.573953247E1,-3.124020386E1,2.632266235E1
1.869412013E2,-2.533941650E1,-3.123916626E1,2.676234436E1
1.869512253E2,-2.473841858E1,-3.121771240E1,2.751074219E1
1.869612503E2,-2.435447693E1,-3.119488525E1,2.786108398E1
1.869712743E2,-2.396702576E1,-3.098635864E1,2.830906677E1
1.869812993E2,-2.387220764E1,-3.104986572E1,2.823391724E1
1.869913233E2,-2.395204163E1,-3.107830811E1,2.824789429E1
1.870013473E2,-2.415040588E1,-3.130712891E1,2.802069092E1
1.870113723E2,-2.420639038E1,-3.136654663E1,2.793444824E1
1.870213963E2,-2.422554016E1,-3.153414917E1,2.778373718E1
1.870314213E2,-2.426690674E1,-3.184109497E1,2.816139221E1
1.870414453E2,-2.426803589E1,-3.183895874E1,2.816333008E1
1.870514703E2,-2.482211304E1,-3.192251587E1,2.806642151E1
1.870614943E2,-2.517784119E1,-3.200930786E1,2.792721558E1
1.870715193E2,-2.603323364E1,-3.213809204E1,2.730699158E1
1.870815433E2,-2.654043579E1,-3.211880493E1,2.687974548E1
1.870915673E2,-2.716564941E1,-3.236419678E1,2.628027344E1
1.871015923E2,-2.716174316E1,-3.234439087E1,2.623585510E1
1.871116163E2,-2.697517395E1,-3.246124268E1,2.639616394E1
1.871216413E2,-2.622286987E1,-3.243444824E1,2.651382446E1
1.871316653E2,-2.569869995E1,-3.257873535E1,2.656536865E1
1.871416903E2,-2.483969116E1,-3.271276855E1,2.686111450E1
1.871517143E2,-2.441722107E1,-3.281481934E1,2.709547424E1
1.871617383E2,-2.387580872E1,-3.278408813E1,2.716604614E1
1.871717633E2,-2.353413391E1,-3.314001465E1,2.721243286E1
1.871817873E2,-2.291354370E1,-3.328918457E1,2.765438843E1
1.871918123E2,-2.257815552E1,-3.369308472E1,2.774137878E1
1.872018363E2,-2.204014587E1,-3.382736206E1,2.768121338E1
