"Time (s)","X (hPa)"
1.319749533E2,9.736912537E2
1.330416283E2,9.736769867E2
1.341082993E2,9.736601257E2
1.351749743E2,9.736416626E2
1.362416573E2,9.736289215E2
1.373083233E2,9.736141968E2
1.383749843E2,9.735972595E2
1.394416663E2,9.735845947E2
1.405082873E2,9.735725403E2
1.415749783E2,9.735566711E2
1.426416283E2,9.735420990E2
1.437082333E2,9.735286713E2
1.447748383E2,9.735138702E2
1.458413923E2,9.735008240E2
1.469079933E2,9.734864044E2
1.479745773E2,9.734680176E2
1.490412053E2,9.734474182E2
1.501078003E2,9.734304810E2
1.511743923E2,9.734066772E2
1.522409583E2,9.733853912E2
1.533075073E2,9.733706665E2
1.543740773E2,9.733592224E2
1.554406163E2,9.733459473E2
1.565072123E2,9.733367157E2
1.575738053E2,9.733220673E2
1.586404393E2,9.733051300E2
1.597070813E2,9.732882690E2
1.607736883E2,9.732717133E2
1.618403083E2,9.732563019E2
1.629069033E2,9.732438660E2
1.639734853E2,9.732286072E2
1.650401263E2,9.732116699E2
1.661067743E2,9.731933594E2
1.671734123E2,9.731742096E2
1.682400853E2,9.731576538E2
1.693067513E2,9.731378174E2
1.703734513E2,9.731195831E2
1.714401423E2,9.731015778E2
1.725068433E2,9.730834961E2
1.735735033E2,9.730624390E2
1.746401343E2,9.730459595E2
1.757068163E2,9.730300903E2
1.767734573E2,9.730149841E2
1.778401623E2,9.730023956E2
1.789067913E2,9.729947662E2
1.799734503E2,9.729885864E2
1.810400683E2,9.729825592E2
1.821066533E2,9.729705811E2
1.831732643E2,9.729593658E2
1.842398703E2,9.729418945E2
1.853064493E2,9.729252625E2
1.863730783E2,9.729082489E2
1.874397473E2,9.728961945E2
1.885064523E2,9.728839874E2
1.895731653E2,9.728688049E2
1.906398743E2,9.728559875E2
1.917065833E2,9.728391266E2
1.927732733E2,9.728226471E2
1.938399803E2,9.728048706E2
1.949067183E2,9.727943420E2
1.959734513E2,9.727777100E2
1.970401553E2,9.727662659E2
1.981068343E2,9.727510071E2
1.991735163E2,9.727404785E2
2.002402123E2,9.727210999E2
2.013068993E2,9.727037048E2
2.023736563E2,9.726824188E2
2.034403943E2,9.726684570E2
2.045071363E2,9.726502228E2
2.055738783E2,9.726349640E2
2.066405623E2,9.726248169E2
2.077072453E2,9.726194000E2
2.087739783E2,9.726121521E2
2.098407263E2,9.726049042E2
2.109074253E2,9.726016998E2
2.119741613E2,9.725929260E2
2.130408353E2,9.725822449E2
2.141074743E2,9.725714111E2
2.151740943E2,9.725621033E2
2.162407223E2,9.725520325E2
2.173073843E2,9.725460815E2
2.183740753E2,9.725420380E2
2.194407493E2,9.725376892E2
2.205073783E2,9.725332642E2
