"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.923874458E0,2.171040298E1,-1.087683151E1,-3.982318726E0
2.933899458E0,1.887080795E1,-1.067894302E1,-4.456981659E0
2.943925458E0,1.616847748E1,-1.073313034E1,-4.731810150E0
2.953950458E0,1.336989716E1,-1.168859344E1,-5.115462341E0
2.963975458E0,8.364456024E0,-1.241248810E1,-4.335733795E0
2.974000458E0,-1.791773987E-1,-1.440259964E1,-9.840536499E-1
2.984025458E0,-3.389401703E0,-1.783810547E1,-2.796185303E-1
2.994050458E0,7.557184753E0,-1.229782654E1,-1.969304810E0
3.004075459E0,3.908522186E0,-8.447533264E0,-9.142987061E-1
3.014100458E0,4.450994110E0,-7.931705933E0,-1.348994751E0
3.024125458E0,4.856051788E0,-6.067781982E0,-1.729503479E0
3.034150458E0,4.571044464E0,-4.100872192E0,-2.092648315E0
3.044176458E0,4.480183411E0,-3.426823883E0,-2.766846313E0
3.054201458E0,4.657564545E0,-3.188669128E0,-2.557880859E0
3.064226458E0,4.477489014E0,-2.614612885E0,-2.642754364E0
3.074251459E0,4.269272003E0,-2.479593658E0,-2.887345734E0
3.084276458E0,3.600163422E0,-2.629581757E0,-2.353855133E0
3.094301458E0,1.999841309E0,-3.957171021E0,-1.824256439E0
3.104326458E0,3.276686096E-1,-5.706433411E0,-1.114133148E0
3.114351458E0,9.276210022E-1,-4.034260712E0,-1.068627777E0
3.124376458E0,2.328857117E0,-2.137854309E0,-8.119116211E-1
3.134401458E0,3.221600647E0,-1.140777740E0,-5.249583435E-1
3.144427458E0,4.276906128E0,-6.137237549E-2,-2.824626160E-1
3.154452458E0,4.998705139E0,1.010847931E0,2.293231201E-1
3.164477458E0,5.183421021E0,1.327140198E0,4.983137512E-1
3.174502458E0,4.640799408E0,6.875202942E-1,4.932243347E-1
3.184527458E0,2.859952698E0,-1.072669373E0,4.962181091E-1
3.194552458E0,8.650511169E-1,-3.335813141E0,1.076411591E0
3.204577458E0,3.353027344E-2,-4.642895050E0,2.414179688E0
3.214602458E0,8.193960571E-1,-4.057911530E0,4.134552155E0
3.224627458E0,2.463277588E0,-2.702180786E0,6.399192810E0
3.234652458E0,4.151766357E0,-2.334395599E0,7.671247559E0
3.244678458E0,5.620961151E0,-2.317480774E0,7.638765106E0
