"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.870682566E2,5.058364883E1,8.700192492E0,1.755921840E2,3.137245469E0,4.552781095E1,4.601371362E0,4.029608415E0
1.880682424E2,5.058367216E1,8.700214911E0,1.761733236E2,3.151285329E0,4.266146370E1,4.657834171E0,4.013252406E0
1.890682290E2,5.058369287E1,8.700246529E0,1.762612812E2,3.232220222E0,4.554265104E1,4.578818461E0,4.007784902E0
1.900682139E2,5.058371926E1,8.700279000E0,1.755711393E2,3.429198942E0,4.360663539E1,4.604400026E0,4.103978579E0
1.910682003E2,5.058374233E1,8.700315121E0,1.754005797E2,3.501007162E0,4.516391354E1,4.585897649E0,4.167403455E0
1.920681854E2,5.058376512E1,8.700347758E0,1.756193494E2,3.445516301E0,4.498039988E1,4.544185349E0,4.045096840E0
1.930681710E2,5.058378424E1,8.700374062E0,1.752752265E2,3.200116519E0,4.279555584E1,4.512633982E0,4.033518849E0
1.940681555E2,5.058380862E1,8.700407494E0,1.757585231E2,3.321081948E0,4.422274807E1,4.591863132E0,4.190663329E0
1.950681405E2,5.058383032E1,8.700439329E0,1.757461348E2,3.283528259E0,4.374606418E1,4.590822587E0,4.184673174E0
1.960681258E2,5.058385288E1,8.700472036E0,1.761603390E2,3.321598167E0,4.418060026E1,4.541643496E0,4.093255424E0
1.970681109E2,5.058388521E1,8.700504202E0,1.762809142E2,3.613453909E0,3.834948233E1,4.692421121E0,4.186103717E0
1.980680957E2,5.058390510E1,8.700537665E0,1.764143068E2,3.482564290E0,4.105059498E1,4.716200358E0,4.228323284E0
1.990680802E2,5.058392525E1,8.700574939E0,1.756840526E2,3.336122894E0,4.506267958E1,4.677572282E0,4.141213952E0
2.000680649E2,5.058394640E1,8.700605538E0,1.758069697E2,3.328411186E0,4.264025594E1,4.664277388E0,4.220093128E0
2.010680487E2,5.058396779E1,8.700639705E0,1.762925297E2,3.332051671E0,4.447307904E1,4.718387948E0,4.346660482E0
2.020680336E2,5.058399240E1,8.700673760E0,1.760505786E2,3.418077008E0,4.355211858E1,4.726962404E0,4.284633702E0
2.030680177E2,5.058401508E1,8.700700563E0,1.765407911E2,3.342251548E0,4.088412258E1,4.641229703E0,4.266234388E0
2.040680020E2,5.058403356E1,8.700731039E0,1.764389672E2,3.256909291E0,4.189101555E1,4.687691953E0,4.219386769E0
2.050679860E2,5.058405620E1,8.700763452E0,1.765527172E2,3.229014245E0,4.216580976E1,4.655233517E0,4.167738512E0
2.060679696E2,5.058407928E1,8.700795572E0,1.762205886E2,3.274400363E0,4.179716054E1,4.690181841E0,4.242719880E0
2.070679541E2,5.058410557E1,8.700827402E0,1.762601373E2,3.293644594E0,4.089290755E1,4.668648936E0,4.274086406E0
2.080679383E2,5.058412336E1,8.700858113E0,1.763483377E2,3.171983283E0,4.254584418E1,4.601811464E0,4.145516124E0
2.090679218E2,5.058414419E1,8.700890542E0,1.767933338E2,3.237965987E0,4.279425358E1,4.597153987E0,4.065471107E0
2.100679057E2,5.058416661E1,8.700921187E0,1.769484222E2,3.236901500E0,4.133679740E1,4.625552177E0,4.120004883E0
2.110678904E2,5.058418751E1,8.700947902E0,1.770075484E2,3.086602690E0,4.005946721E1,4.628929676E0,4.126204289E0
